# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=500
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       1.042057218184e-08      -2.640673078242e-12      -1.980504808682e-12      -1.980504808682e-12      -2.640673078241e-12      -1.980504808682e-12      -2.065142864574e-12       6.325692852178e-01       5.867503280726e-01 
       1.066329848923e-08      -2.765124166297e-12      -2.073843124723e-12      -2.073843124723e-12      -2.765124166296e-12      -2.073843124723e-12      -2.162470049299e-12       6.325692852177e-01       5.867503280726e-01 
       1.091167861863e-08      -2.895440453435e-12      -2.171580340077e-12      -2.171580340077e-12      -2.895440453434e-12      -2.171580340077e-12      -2.264384122926e-12       6.325692852177e-01       5.867503280726e-01 
       1.116584426446e-08      -3.031898357973e-12      -2.273923768480e-12      -2.273923768480e-12      -3.031898357972e-12      -2.273923768480e-12      -2.371101258869e-12       6.325692852177e-01       5.867503280726e-01 
       1.142593018872e-08      -3.174787325422e-12      -2.381090494067e-12      -2.381090494067e-12      -3.174787325421e-12      -2.381090494067e-12      -2.482847818481e-12       6.325692852177e-01       5.867503280726e-01 
       1.169207429241e-08      -3.324410442439e-12      -2.493307831830e-12      -2.493307831831e-12      -3.324410442438e-12      -2.493307831831e-12      -2.599860831197e-12       6.325692852177e-01       5.867503280726e-01 
       1.196441768865e-08      -3.481085079717e-12      -2.610813809788e-12      -2.610813809789e-12      -3.481085079716e-12      -2.610813809789e-12      -2.722388497306e-12       6.325692852177e-01       5.867503280726e-01 
       1.224310477751e-08      -3.645143565165e-12      -2.733857673875e-12      -2.733857673875e-12      -3.645143565164e-12      -2.733857673875e-12      -2.850690714415e-12       6.325692852177e-01       5.867503280726e-01 
       1.252828332259e-08      -3.816933888829e-12      -2.862700416622e-12      -2.862700416623e-12      -3.816933888827e-12      -2.862700416623e-12      -2.985039628727e-12       6.325692852177e-01       5.867503280726e-01 
       1.282010452931e-08      -3.996820441015e-12      -2.997615330762e-12      -2.997615330763e-12      -3.996820441014e-12      -2.997615330763e-12      -3.125720212303e-12       6.325692852177e-01       5.867503280726e-01 
       1.311872312515e-08      -4.185184785220e-12      -3.138888588916e-12      -3.138888588917e-12      -4.185184785219e-12      -3.138888588917e-12      -3.273030867523e-12       6.325692852177e-01       5.867503280726e-01 
       1.342429744164e-08      -4.382426467472e-12      -3.286819850605e-12      -3.286819850606e-12      -4.382426467471e-12      -3.286819850606e-12      -3.427284060035e-12       6.325692852177e-01       5.867503280726e-01 
       1.373698949832e-08      -4.588963863824e-12      -3.441722897869e-12      -3.441722897870e-12      -4.588963863822e-12      -3.441722897870e-12      -3.588806981542e-12       6.325692852177e-01       5.867503280726e-01 
       1.405696508867e-08      -4.805235067784e-12      -3.603926300839e-12      -3.603926300840e-12      -4.805235067782e-12      -3.603926300840e-12      -3.757942243817e-12       6.325692852177e-01       5.867503280726e-01 
       1.438439386797e-08      -5.031698819572e-12      -3.773774114680e-12      -3.773774114681e-12      -5.031698819569e-12      -3.773774114681e-12      -3.935048605427e-12       6.325692852176e-01       5.867503280726e-01 
       1.471944944330e-08      -5.268835479167e-12      -3.951626609377e-12      -3.951626609378e-12      -5.268835479165e-12      -3.951626609378e-12      -4.120501732711e-12       6.325692852176e-01       5.867503280726e-01 
       1.506230946556e-08      -5.517148045219e-12      -4.137861033916e-12      -4.137861033917e-12      -5.517148045216e-12      -4.137861033917e-12      -4.314694996615e-12       6.325692852176e-01       5.867503280726e-01 
       1.541315572367e-08      -5.777163221972e-12      -4.332872416481e-12      -4.332872416482e-12      -5.777163221969e-12      -4.332872416482e-12      -4.518040307087e-12       6.325692852176e-01       5.867503280725e-01 
       1.577217424096e-08      -6.049432536476e-12      -4.537074402360e-12      -4.537074402361e-12      -6.049432536473e-12      -4.537074402361e-12      -4.730968986796e-12       6.325692852176e-01       5.867503280725e-01 
       1.613955537381e-08      -6.334533508452e-12      -4.750900131342e-12      -4.750900131343e-12      -6.334533508448e-12      -4.750900131343e-12      -4.953932686017e-12       6.325692852176e-01       5.867503280725e-01 
       1.651549391254e-08      -6.633070875285e-12      -4.974803156467e-12      -4.974803156468e-12      -6.633070875281e-12      -4.974803156468e-12      -5.187404340651e-12       6.325692852176e-01       5.867503280725e-01 
       1.690018918476e-08      -6.945677874756e-12      -5.209258406070e-12      -5.209258406071e-12      -6.945677874751e-12      -5.209258406071e-12      -5.431879175379e-12       6.325692852176e-01       5.867503280725e-01 
       1.729384516098e-08      -7.273017588222e-12      -5.454763191170e-12      -5.454763191171e-12      -7.273017588217e-12      -5.454763191171e-12      -5.687875754102e-12       6.325692852176e-01       5.867503280725e-01 
       1.769667056282e-08      -7.615784347103e-12      -5.711838260331e-12      -5.711838260333e-12      -7.615784347097e-12      -5.711838260332e-12      -5.955937079887e-12       6.325692852175e-01       5.867503280725e-01 
       1.810887897364e-08      -7.974705205650e-12      -5.981028904242e-12      -5.981028904244e-12      -7.974705205644e-12      -5.981028904243e-12      -6.236631746744e-12       6.325692852175e-01       5.867503280725e-01 
       1.853068895179e-08      -8.350541483126e-12      -6.262906112349e-12      -6.262906112351e-12      -8.350541483119e-12      -6.262906112351e-12      -6.530555145696e-12       6.325692852175e-01       5.867503280725e-01 
