# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=400
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       1.042057218184e-08      -3.439353406189e-12      -2.579515054643e-12      -2.579515054643e-12      -3.439353406188e-12      -2.579515054643e-12      -2.670065945204e-12       6.297395051101e-01       5.881843599854e-01 
       1.066329848923e-08      -3.601445138456e-12      -2.701083853843e-12      -2.701083853844e-12      -3.601445138455e-12      -2.701083853843e-12      -2.795902276401e-12       6.297395051101e-01       5.881843599854e-01 
       1.091167861863e-08      -3.771176018716e-12      -2.828382014039e-12      -2.828382014039e-12      -3.771176018715e-12      -2.828382014039e-12      -2.927669091180e-12       6.297395051101e-01       5.881843599854e-01 
       1.116584426446e-08      -3.948906068923e-12      -2.961679551694e-12      -2.961679551694e-12      -3.948906068922e-12      -2.961679551694e-12      -3.065645884621e-12       6.297395051101e-01       5.881843599854e-01 
       1.142593018872e-08      -4.135012278340e-12      -3.101259208757e-12      -3.101259208757e-12      -4.135012278339e-12      -3.101259208757e-12      -3.210125324001e-12       6.297395051101e-01       5.881843599854e-01 
       1.169207429241e-08      -4.329889403191e-12      -3.247417052395e-12      -3.247417052395e-12      -4.329889403189e-12      -3.247417052395e-12      -3.361413869583e-12       6.297395051100e-01       5.881843599854e-01 
       1.196441768865e-08      -4.533950803984e-12      -3.400463102990e-12      -3.400463102991e-12      -4.533950803983e-12      -3.400463102990e-12      -3.519832424655e-12       6.297395051100e-01       5.881843599854e-01 
       1.224310477751e-08      -4.747629322310e-12      -3.560721991735e-12      -3.560721991735e-12      -4.747629322308e-12      -3.560721991735e-12      -3.685717016211e-12       6.297395051100e-01       5.881843599854e-01 
       1.252828332259e-08      -4.971378198954e-12      -3.728533649218e-12      -3.728533649218e-12      -4.971378198952e-12      -3.728533649218e-12      -3.859419507711e-12       6.297395051100e-01       5.881843599853e-01 
       1.282010452931e-08      -5.205672035283e-12      -3.904254026464e-12      -3.904254026465e-12      -5.205672035280e-12      -3.904254026465e-12      -4.041308345429e-12       6.297395051100e-01       5.881843599853e-01 
       1.311872312515e-08      -5.451007799934e-12      -4.088255849954e-12      -4.088255849954e-12      -5.451007799932e-12      -4.088255849954e-12      -4.231769339975e-12       6.297395051100e-01       5.881843599853e-01 
       1.342429744164e-08      -5.707905882959e-12      -4.280929412222e-12      -4.280929412223e-12      -5.707905882957e-12      -4.280929412223e-12      -4.431206484654e-12       6.297395051100e-01       5.881843599853e-01 
       1.373698949832e-08      -5.976911199634e-12      -4.482683399729e-12      -4.482683399729e-12      -5.976911199631e-12      -4.482683399729e-12      -4.640042812390e-12       6.297395051100e-01       5.881843599853e-01 
       1.405696508867e-08      -6.258594346302e-12      -4.693945759730e-12      -4.693945759731e-12      -6.258594346298e-12      -4.693945759730e-12      -4.858721293032e-12       6.297395051100e-01       5.881843599853e-01 
       1.438439386797e-08      -6.553552810682e-12      -4.915164608015e-12      -4.915164608016e-12      -6.553552810678e-12      -4.915164608016e-12      -5.087705772956e-12       6.297395051100e-01       5.881843599853e-01 
       1.471944944330e-08      -6.862412239224e-12      -5.146809179422e-12      -5.146809179423e-12      -6.862412239220e-12      -5.146809179423e-12      -5.327481958946e-12       6.297395051100e-01       5.881843599853e-01 
       1.506230946556e-08      -7.185827764185e-12      -5.389370823143e-12      -5.389370823144e-12      -7.185827764181e-12      -5.389370823144e-12      -5.578558448438e-12       6.297395051099e-01       5.881843599853e-01 
       1.541315572367e-08      -7.524485393254e-12      -5.643364044946e-12      -5.643364044947e-12      -7.524485393250e-12      -5.643364044947e-12      -5.841467808330e-12       6.297395051099e-01       5.881843599853e-01 
       1.577217424096e-08      -7.879103464668e-12      -5.909327598507e-12      -5.909327598508e-12      -7.879103464663e-12      -5.909327598508e-12      -6.116767704623e-12       6.297395051099e-01       5.881843599853e-01 
       1.613955537381e-08      -8.250434170900e-12      -6.187825628181e-12      -6.187825628183e-12      -8.250434170894e-12      -6.187825628183e-12      -6.405042085306e-12       6.297395051099e-01       5.881843599853e-01 
