# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1300
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       2.031849639514e-08      -2.938566758565e-12      -2.203925068924e-12      -2.203925068924e-12      -2.938566758564e-12      -2.203925068924e-12      -2.406945460424e-12       6.458691668925e-01       6.008311216525e-01 
       2.079177497483e-08      -3.077057143246e-12      -2.307792857435e-12      -2.307792857435e-12      -3.077057143245e-12      -2.307792857435e-12      -2.520381305211e-12       6.458691668923e-01       6.008311216523e-01 
       2.127607762882e-08      -3.222074378678e-12      -2.416555784008e-12      -2.416555784009e-12      -3.222074378676e-12      -2.416555784009e-12      -2.639163216661e-12       6.458691668925e-01       6.008311216525e-01 
       2.177166114080e-08      -3.373926065856e-12      -2.530444549392e-12      -2.530444549393e-12      -3.373926065855e-12      -2.530444549392e-12      -2.763543147131e-12       6.458691668923e-01       6.008311216523e-01 
       2.227878827569e-08      -3.532934302571e-12      -2.649700726929e-12      -2.649700726929e-12      -3.532934302570e-12      -2.649700726929e-12      -2.893784923132e-12       6.458691668924e-01       6.008311216523e-01 
       2.279772791902e-08      -3.699436366611e-12      -2.774577274958e-12      -2.774577274959e-12      -3.699436366609e-12      -2.774577274959e-12      -3.030164804930e-12       6.458691668924e-01       6.008311216524e-01 
       2.332875521946e-08      -3.873785431175e-12      -2.905339073381e-12      -2.905339073382e-12      -3.873785431174e-12      -2.905339073382e-12      -3.172972072541e-12       6.458691668923e-01       6.008311216523e-01 
       2.387215173470e-08      -4.056351314007e-12      -3.042263485505e-12      -3.042263485506e-12      -4.056351314005e-12      -3.042263485506e-12      -3.322509639326e-12       6.458691668923e-01       6.008311216522e-01 
       2.442820558078e-08      -4.247521261821e-12      -3.185640946366e-12      -3.185640946367e-12      -4.247521261819e-12      -3.185640946367e-12      -3.479094694513e-12       6.458691668923e-01       6.008311216523e-01 
       2.499721158481e-08      -4.447700771707e-12      -3.335775578780e-12      -3.335775578781e-12      -4.447700771704e-12      -3.335775578781e-12      -3.643059375997e-12       6.458691668925e-01       6.008311216526e-01 
