# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=900
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       1.471944944330e-08      -2.526814154412e-12      -1.895110615809e-12      -1.895110615809e-12      -2.526814154411e-12      -1.895110615809e-12      -2.027236455022e-12       6.392554075352e-01       5.925732224887e-01 
       1.506230946556e-08      -2.645899236704e-12      -1.984424427528e-12      -1.984424427528e-12      -2.645899236703e-12      -1.984424427528e-12      -2.122777165703e-12       6.392554075352e-01       5.925732224887e-01 
       1.541315572367e-08      -2.770596626018e-12      -2.077947469514e-12      -2.077947469514e-12      -2.770596626017e-12      -2.077947469514e-12      -2.222820571358e-12       6.392554075352e-01       5.925732224887e-01 
       1.577217424096e-08      -2.901170822237e-12      -2.175878116678e-12      -2.175878116679e-12      -2.901170822236e-12      -2.175878116678e-12      -2.327578877464e-12       6.392554075352e-01       5.925732224887e-01 
       1.613955537381e-08      -3.037898790737e-12      -2.278424093053e-12      -2.278424093053e-12      -3.037898790736e-12      -2.278424093053e-12      -2.437274290432e-12       6.392554075352e-01       5.925732224887e-01 
       1.651549391254e-08      -3.181070549870e-12      -2.385802912403e-12      -2.385802912403e-12      -3.181070549869e-12      -2.385802912403e-12      -2.552139488942e-12       6.392554075352e-01       5.925732224887e-01 
       1.690018918476e-08      -3.330989786133e-12      -2.498242339600e-12      -2.498242339600e-12      -3.330989786132e-12      -2.498242339600e-12      -2.672418117480e-12       6.392554075352e-01       5.925732224887e-01 
       1.729384516098e-08      -3.487974498325e-12      -2.615980873744e-12      -2.615980873745e-12      -3.487974498324e-12      -2.615980873745e-12      -2.798365303141e-12       6.392554075351e-01       5.925732224886e-01 
       1.769667056282e-08      -3.652357672070e-12      -2.739268254053e-12      -2.739268254053e-12      -3.652357672069e-12      -2.739268254053e-12      -2.930248196794e-12       6.392554075352e-01       5.925732224887e-01 
       1.810887897364e-08      -3.824487986117e-12      -2.868365989588e-12      -2.868365989589e-12      -3.824487986116e-12      -2.868365989589e-12      -3.068346539738e-12       6.392554075352e-01       5.925732224887e-01 
       1.853068895179e-08      -4.004730551941e-12      -3.003547913956e-12      -3.003547913957e-12      -4.004730551939e-12      -3.003547913957e-12      -3.212953257073e-12       6.392554075351e-01       5.925732224886e-01 
       1.896232414650e-08      -4.193467688189e-12      -3.145100766142e-12      -3.145100766143e-12      -4.193467688187e-12      -3.145100766143e-12      -3.364375079034e-12       6.392554075352e-01       5.925732224887e-01 
       1.940401341647e-08      -4.391099731631e-12      -3.293324798724e-12      -3.293324798725e-12      -4.391099731629e-12      -3.293324798725e-12      -3.522933191607e-12       6.392554075351e-01       5.925732224886e-01 
       1.985599095119e-08      -4.598045886330e-12      -3.448534414748e-12      -3.448534414749e-12      -4.598045886328e-12      -3.448534414749e-12      -3.688963917808e-12       6.392554075351e-01       5.925732224887e-01 
       2.031849639514e-08      -4.814745112824e-12      -3.611058834618e-12      -3.611058834620e-12      -4.814745112821e-12      -3.611058834619e-12      -3.862819431067e-12       6.392554075351e-01       5.925732224887e-01 
       2.079177497483e-08      -5.041657059226e-12      -3.781242794420e-12      -3.781242794421e-12      -5.041657059223e-12      -3.781242794421e-12      -4.044868502235e-12       6.392554075351e-01       5.925732224886e-01 
       2.127607762882e-08      -5.279263036198e-12      -3.959447277149e-12      -3.959447277150e-12      -5.279263036195e-12      -3.959447277150e-12      -4.235497281803e-12       6.392554075351e-01       5.925732224886e-01 
       2.177166114080e-08      -5.528067037872e-12      -4.146050278404e-12      -4.146050278406e-12      -5.528067037869e-12      -4.146050278406e-12      -4.435110118967e-12       6.392554075350e-01       5.925732224886e-01 
       2.227878827569e-08      -5.788596810896e-12      -4.341447608172e-12      -4.341447608174e-12      -5.788596810892e-12      -4.341447608174e-12      -4.644130419320e-12       6.392554075351e-01       5.925732224886e-01 
       2.279772791902e-08      -6.061404973845e-12      -4.546053730384e-12      -4.546053730386e-12      -6.061404973841e-12      -4.546053730386e-12      -4.863001542941e-12       6.392554075351e-01       5.925732224886e-01 
       2.332875521946e-08      -6.347070189410e-12      -4.760302642058e-12      -4.760302642060e-12      -6.347070189406e-12      -4.760302642060e-12      -5.092187744829e-12       6.392554075350e-01       5.925732224885e-01 
       2.387215173470e-08      -6.646198391814e-12      -4.984648793861e-12      -4.984648793863e-12      -6.646198391809e-12      -4.984648793863e-12      -5.332175159646e-12       6.392554075350e-01       5.925732224885e-01 
       2.442820558078e-08      -6.959424072079e-12      -5.219568054059e-12      -5.219568054062e-12      -6.959424072073e-12      -5.219568054062e-12      -5.583472832873e-12       6.392554075350e-01       5.925732224885e-01 
       2.499721158481e-08      -7.287411623866e-12      -5.465558717900e-12      -5.465558717903e-12      -7.287411623860e-12      -5.465558717903e-12      -5.846613800568e-12       6.392554075351e-01       5.925732224886e-01 
       2.557947144129e-08      -7.630856752748e-12      -5.723142564561e-12      -5.723142564564e-12      -7.630856752741e-12      -5.723142564564e-12      -6.122156220002e-12       6.392554075349e-01       5.925732224885e-01 
       2.617529387212e-08      -7.990487951889e-12      -5.992865963917e-12      -5.992865963921e-12      -7.990487951882e-12      -5.992865963920e-12      -6.410684553592e-12       6.392554075350e-01       5.925732224885e-01 
       2.678499479023e-08      -8.367068047279e-12      -6.275301035460e-12      -6.275301035464e-12      -8.367068047272e-12      -6.275301035463e-12      -6.712810808615e-12       6.392554075349e-01       5.925732224885e-01 
       2.740889746712e-08      -8.761395815790e-12      -6.571046861843e-12      -6.571046861847e-12      -8.761395815781e-12      -6.571046861847e-12      -7.029175835365e-12       6.392554075349e-01       5.925732224885e-01 
       2.804733270425e-08      -9.174307679487e-12      -6.880730759616e-12      -6.880730759620e-12      -9.174307679478e-12      -6.880730759620e-12      -7.360450686480e-12       6.392554075349e-01       5.925732224885e-01 
       2.870063900842e-08      -9.606679479793e-12      -7.205009609845e-12      -7.205009609851e-12      -9.606679479783e-12      -7.205009609850e-12      -7.707338040334e-12       6.392554075349e-01       5.925732224885e-01 
       2.936916277130e-08      -1.005942833527e-11      -7.544571251450e-12      -7.544571251455e-12      -1.005942833525e-11      -7.544571251455e-12      -8.070573691512e-12       6.392554075348e-01       5.925732224884e-01 
       3.005325845302e-08      -1.053351458693e-11      -7.900135940197e-12      -7.900135940203e-12      -1.053351458692e-11      -7.900135940202e-12      -8.450928111530e-12       6.392554075348e-01       5.925732224884e-01 
       3.075328877018e-08      -1.102994383528e-11      -8.272457876463e-12      -8.272457876470e-12      -1.102994383527e-11      -8.272457876469e-12      -8.849208083109e-12       6.392554075348e-01       5.925732224885e-01 
       3.146962488811e-08      -1.154976907332e-11      -8.662326804991e-12      -8.662326804999e-12      -1.154976907331e-11      -8.662326804998e-12      -9.266258411465e-12       6.392554075348e-01       5.925732224884e-01 
       3.220264661771e-08      -1.209409292007e-11      -9.070569690053e-12      -9.070569690061e-12      -1.209409292005e-11      -9.070569690060e-12      -9.702963716262e-12       6.392554075347e-01       5.925732224883e-01 
       3.295274261680e-08      -1.266406995938e-11      -9.498052469539e-12      -9.498052469548e-12      -1.266406995937e-11      -9.498052469547e-12      -1.016025030800e-11       6.392554075347e-01       5.925732224883e-01 
       3.372031059620e-08      -1.326090918898e-11      -9.945681891739e-12      -9.945681891749e-12      -1.326090918896e-11      -9.945681891747e-12      -1.063908815285e-11       6.392554075347e-01       5.925732224884e-01 
       3.450575753062e-08      -1.388587658490e-11      -1.041440743867e-11      -1.041440743868e-11      -1.388587658487e-11      -1.041440743868e-11      -1.114049293008e-11       6.392554075347e-01       5.925732224884e-01 
       3.530949987442e-08      -1.454029778675e-11      -1.090522334007e-11      -1.090522334008e-11      -1.454029778673e-11      -1.090522334008e-11      -1.166552818644e-11       6.392554075346e-01       5.925732224883e-01 
       3.613196378243e-08      -1.522556090967e-11      -1.141917068225e-11      -1.141917068227e-11      -1.522556090964e-11      -1.141917068227e-11      -1.221530759212e-11       6.392554075346e-01       5.925732224883e-01 
       3.697358533591e-08      -1.594311948860e-11      -1.195733961645e-11      -1.195733961647e-11      -1.594311948857e-11      -1.195733961647e-11      -1.279099730293e-11       6.392554075346e-01       5.925732224883e-01 
       3.783481077373e-08      -1.669449556150e-11      -1.252087167113e-11      -1.252087167114e-11      -1.669449556147e-11      -1.252087167114e-11      -1.339381843394e-11       6.392554075345e-01       5.925732224882e-01 
       3.871609672902e-08      -1.748128289775e-11      -1.311096217332e-11      -1.311096217334e-11      -1.748128289772e-11      -1.311096217333e-11      -1.402504964958e-11       6.392554075345e-01       5.925732224882e-01 
       3.961791047127e-08      -1.830515037879e-11      -1.372886278410e-11      -1.372886278411e-11      -1.830515037875e-11      -1.372886278411e-11      -1.468602987591e-11       6.392554075344e-01       5.925732224882e-01 
       4.054073015406e-08      -1.916784553800e-11      -1.437588415350e-11      -1.437588415352e-11      -1.916784553795e-11      -1.437588415352e-11      -1.537816114059e-11       6.392554075344e-01       5.925732224882e-01 
       4.148504506860e-08      -2.007119826746e-11      -1.505339870060e-11      -1.505339870062e-11      -2.007119826742e-11      -1.505339870062e-11      -1.610291154684e-11       6.392554075343e-01       5.925732224881e-01 
       4.245135590315e-08      -2.101712469945e-11      -1.576284352459e-11      -1.576284352461e-11      -2.101712469940e-11      -1.576284352461e-11      -1.686181838744e-11       6.392554075343e-01       5.925732224881e-01 
       4.344017500850e-08      -2.200763127073e-11      -1.650572345305e-11      -1.650572345308e-11      -2.200763127068e-11      -1.650572345308e-11      -1.765649140553e-11       6.392554075342e-01       5.925732224880e-01 
       4.445202666965e-08      -2.304481897856e-11      -1.728361423393e-11      -1.728361423396e-11      -2.304481897850e-11      -1.728361423395e-11      -1.848861620915e-11       6.392554075342e-01       5.925732224880e-01 
       4.548744738373e-08      -2.413088783711e-11      -1.809816587784e-11      -1.809816587787e-11      -2.413088783705e-11      -1.809816587787e-11      -1.935995784655e-11       6.392554075341e-01       5.925732224880e-01 
       4.654698614451e-08      -2.526814154405e-11      -1.895110615804e-11      -1.895110615808e-11      -2.526814154398e-11      -1.895110615807e-11      -2.027236455018e-11       6.392554075341e-01       5.925732224880e-01 
       4.763120473347e-08      -2.645899236696e-11      -1.984424427523e-11      -1.984424427527e-11      -2.645899236689e-11      -1.984424427526e-11      -2.122777165699e-11       6.392554075341e-01       5.925732224879e-01 
       4.874067801765e-08      -2.770596626011e-11      -2.077947469509e-11      -2.077947469513e-11      -2.770596626002e-11      -2.077947469512e-11      -2.222820571354e-11       6.392554075340e-01       5.925732224879e-01 
       4.987599425447e-08      -2.901170822229e-11      -2.175878116672e-11      -2.175878116677e-11      -2.901170822219e-11      -2.175878116676e-11      -2.327578877459e-11       6.392554075339e-01       5.925732224878e-01 
       5.103775540364e-08      -3.037898790727e-11      -2.278424093046e-11      -2.278424093051e-11      -3.037898790717e-11      -2.278424093051e-11      -2.437274290428e-11       6.392554075338e-01       5.925732224878e-01 
       5.222657744628e-08      -3.181070549860e-11      -2.385802912396e-11      -2.385802912401e-11      -3.181070549848e-11      -2.385802912400e-11      -2.552139488937e-11       6.392554075338e-01       5.925732224877e-01 
       5.344309071159e-08      -3.330989786121e-11      -2.498242339592e-11      -2.498242339598e-11      -3.330989786109e-11      -2.498242339597e-11      -2.672418117474e-11       6.392554075337e-01       5.925732224876e-01 
       5.468794021099e-08      -3.487974498313e-11      -2.615980873736e-11      -2.615980873743e-11      -3.487974498300e-11      -2.615980873742e-11      -2.798365303135e-11       6.392554075336e-01       5.925732224876e-01 
       5.596178598018e-08      -3.652357672056e-11      -2.739268254043e-11      -2.739268254051e-11      -3.652357672042e-11      -2.739268254050e-11      -2.930248196787e-11       6.392554075336e-01       5.925732224876e-01 
       5.726530342903e-08      -3.824487986102e-11      -2.868365989578e-11      -2.868365989586e-11      -3.824487986086e-11      -2.868365989585e-11      -3.068346539730e-11       6.392554075334e-01       5.925732224875e-01 
       5.859918369976e-08      -4.004730551925e-11      -3.003547913944e-11      -3.003547913954e-11      -4.004730551907e-11      -3.003547913952e-11      -3.212953257064e-11       6.392554075334e-01       5.925732224874e-01 
       5.996413403334e-08      -4.193467688171e-11      -3.145100766129e-11      -3.145100766139e-11      -4.193467688151e-11      -3.145100766138e-11      -3.364375079025e-11       6.392554075333e-01       5.925732224874e-01 
       6.136087814450e-08      -4.391099731612e-11      -3.293324798710e-11      -3.293324798721e-11      -4.391099731590e-11      -3.293324798720e-11      -3.522933191597e-11       6.392554075332e-01       5.925732224874e-01 
       6.279015660546e-08      -4.598045886309e-11      -3.448534414733e-11      -3.448534414745e-11      -4.598045886285e-11      -3.448534414743e-11      -3.688963917797e-11       6.392554075331e-01       5.925732224873e-01 
       6.425272723857e-08      -4.814745112800e-11      -3.611058834602e-11      -3.611058834615e-11      -4.814745112775e-11      -3.611058834613e-11      -3.862819431055e-11       6.392554075329e-01       5.925732224871e-01 
       6.574936551816e-08      -5.041657059200e-11      -3.781242794402e-11      -3.781242794417e-11      -5.041657059172e-11      -3.781242794414e-11      -4.044868502222e-11       6.392554075329e-01       5.925732224871e-01 
       6.728086498164e-08      -5.279263036169e-11      -3.959447277129e-11      -3.959447277145e-11      -5.279263036139e-11      -3.959447277143e-11      -4.235497281788e-11       6.392554075327e-01       5.925732224870e-01 
       6.884803765030e-08      -5.528067037841e-11      -4.146050278383e-11      -4.146050278401e-11      -5.528067037808e-11      -4.146050278398e-11      -4.435110118952e-11       6.392554075326e-01       5.925732224870e-01 
       7.045171445983e-08      -5.788596810861e-11      -4.341447608148e-11      -4.341447608168e-11      -5.788596810824e-11      -4.341447608165e-11      -4.644130419303e-11       6.392554075325e-01       5.925732224868e-01 
       7.209274570091e-08      -6.061404973807e-11      -4.546053730358e-11      -4.546053730379e-11      -6.061404973767e-11      -4.546053730376e-11      -4.863001542923e-11       6.392554075324e-01       5.925732224868e-01 
       7.377200147002e-08      -6.347070189369e-11      -4.760302642030e-11      -4.760302642053e-11      -6.347070189325e-11      -4.760302642049e-11      -5.092187744809e-11       6.392554075322e-01       5.925732224866e-01 
       7.549037213080e-08      -6.646198391769e-11      -4.984648793830e-11      -4.984648793855e-11      -6.646198391720e-11      -4.984648793851e-11      -5.332175159623e-11       6.392554075321e-01       5.925732224865e-01 
       7.724876878611e-08      -6.959424072029e-11      -5.219568054025e-11      -5.219568054053e-11      -6.959424071976e-11      -5.219568054049e-11      -5.583472832848e-11       6.392554075319e-01       5.925732224865e-01 
       7.904812376114e-08      -7.287411623811e-11      -5.465558717863e-11      -5.465558717893e-11      -7.287411623753e-11      -5.465558717888e-11      -5.846613800540e-11       6.392554075318e-01       5.925732224864e-01 
       8.088939109772e-08      -7.630856752688e-11      -5.723142564520e-11      -5.723142564553e-11      -7.630856752624e-11      -5.723142564548e-11      -6.122156219973e-11       6.392554075316e-01       5.925732224862e-01 
       8.277354706015e-08      -7.990487951823e-11      -5.992865963872e-11      -5.992865963909e-11      -7.990487951753e-11      -5.992865963903e-11      -6.410684553559e-11       6.392554075314e-01       5.925732224861e-01 
       8.470159065288e-08      -8.367068047208e-11      -6.275301035411e-11      -6.275301035451e-11      -8.367068047130e-11      -6.275301035445e-11      -6.712810808579e-11       6.392554075312e-01       5.925732224860e-01 
       8.667454415012e-08      -8.761395815711e-11      -6.571046861789e-11      -6.571046861833e-11      -8.761395815627e-11      -6.571046861826e-11      -7.029175835326e-11       6.392554075310e-01       5.925732224859e-01 
       8.869345363795e-08      -9.174307679402e-11      -6.880730759557e-11      -6.880730759605e-11      -9.174307679308e-11      -6.880730759598e-11      -7.360450686438e-11       6.392554075309e-01       5.925732224858e-01 
       9.075938956889e-08      -9.606679479699e-11      -7.205009609781e-11      -7.205009609834e-11      -9.606679479597e-11      -7.205009609825e-11      -7.707338040287e-11       6.392554075306e-01       5.925732224856e-01 
       9.287344732953e-08      -1.005942833516e-10      -7.544571251379e-11      -7.544571251437e-11      -1.005942833505e-10      -7.544571251427e-11      -8.070573691460e-11       6.392554075304e-01       5.925732224854e-01 
       9.503674782126e-08      -1.053351458681e-10      -7.900135940119e-11      -7.900135940182e-11      -1.053351458669e-10      -7.900135940172e-11      -8.450928111474e-11       6.392554075301e-01       5.925732224852e-01 
       9.725043805465e-08      -1.102994383516e-10      -8.272457876377e-11      -8.272457876446e-11      -1.102994383502e-10      -8.272457876435e-11      -8.849208083047e-11       6.392554075298e-01       5.925732224850e-01 
       9.951569175755e-08      -1.154976907318e-10      -8.662326804899e-11      -8.662326804975e-11      -1.154976907304e-10      -8.662326804963e-11      -9.266258411398e-11       6.392554075296e-01       5.925732224849e-01 
       1.018337099975e-07      -1.209409291992e-10      -9.070569689951e-11      -9.070569690034e-11      -1.209409291976e-10      -9.070569690021e-11      -9.702963716188e-11       6.392554075294e-01       5.925732224847e-01 
       1.042057218184e-07      -1.266406995922e-10      -9.498052469427e-11      -9.498052469519e-11      -1.266406995904e-10      -9.498052469504e-11      -1.016025030792e-10       6.392554075292e-01       5.925732224846e-01 
       1.066329848923e-07      -1.326090918880e-10      -9.945681891616e-11      -9.945681891716e-11      -1.326090918861e-10      -9.945681891700e-11      -1.063908815276e-10       6.392554075288e-01       5.925732224843e-01 
       1.091167861863e-07      -1.388587658470e-10      -1.041440743854e-10      -1.041440743865e-10      -1.388587658448e-10      -1.041440743863e-10      -1.114049292998e-10       6.392554075285e-01       5.925732224841e-01 
       1.116584426446e-07      -1.454029778654e-10      -1.090522333992e-10      -1.090522334004e-10      -1.454029778630e-10      -1.090522334002e-10      -1.166552818633e-10       6.392554075281e-01       5.925732224838e-01 
       1.142593018872e-07      -1.522556090943e-10      -1.141917068209e-10      -1.141917068222e-10      -1.522556090918e-10      -1.141917068220e-10      -1.221530759200e-10       6.392554075278e-01       5.925732224837e-01 
       1.169207429241e-07      -1.594311948834e-10      -1.195733961628e-10      -1.195733961642e-10      -1.594311948806e-10      -1.195733961640e-10      -1.279099730280e-10       6.392554075275e-01       5.925732224835e-01 
       1.196441768865e-07      -1.669449556121e-10      -1.252087167093e-10      -1.252087167109e-10      -1.669449556091e-10      -1.252087167107e-10      -1.339381843379e-10       6.392554075271e-01       5.925732224832e-01 
       1.224310477751e-07      -1.748128289744e-10      -1.311096217310e-10      -1.311096217328e-10      -1.748128289711e-10      -1.311096217325e-10      -1.402504964943e-10       6.392554075268e-01       5.925732224829e-01 
       1.252828332259e-07      -1.830515037845e-10      -1.372886278386e-10      -1.372886278405e-10      -1.830515037808e-10      -1.372886278402e-10      -1.468602987574e-10       6.392554075263e-01       5.925732224826e-01 
       1.282010452931e-07      -1.916784553762e-10      -1.437588415324e-10      -1.437588415345e-10      -1.916784553721e-10      -1.437588415342e-10      -1.537816114041e-10       6.392554075259e-01       5.925732224824e-01 
       1.311872312515e-07      -2.007119826705e-10      -1.505339870032e-10      -1.505339870055e-10      -2.007119826661e-10      -1.505339870051e-10      -1.610291154664e-10       6.392554075255e-01       5.925732224821e-01 
       1.342429744164e-07      -2.101712469900e-10      -1.576284352428e-10      -1.576284352453e-10      -2.101712469851e-10      -1.576284352449e-10      -1.686181838721e-10       6.392554075250e-01       5.925732224818e-01 
       1.373698949832e-07      -2.200763127024e-10      -1.650572345272e-10      -1.650572345299e-10      -2.200763126971e-10      -1.650572345295e-10      -1.765649140529e-10       6.392554075246e-01       5.925732224815e-01 
       1.405696508867e-07      -2.304481897802e-10      -1.728361423355e-10      -1.728361423386e-10      -2.304481897743e-10      -1.728361423381e-10      -1.848861620888e-10       6.392554075240e-01       5.925732224811e-01 
       1.438439386797e-07      -2.413088783652e-10      -1.809816587743e-10      -1.809816587776e-10      -2.413088783588e-10      -1.809816587771e-10      -1.935995784626e-10       6.392554075235e-01       5.925732224807e-01 
       1.471944944330e-07      -2.526814154340e-10      -1.895110615760e-10      -1.895110615796e-10      -2.526814154270e-10      -1.895110615790e-10      -2.027236454986e-10       6.392554075229e-01       5.925732224803e-01 
       1.506230946556e-07      -2.645899236625e-10      -1.984424427474e-10      -1.984424427514e-10      -2.645899236548e-10      -1.984424427508e-10      -2.122777165664e-10       6.392554075223e-01       5.925732224799e-01 
       1.541315572367e-07      -2.770596625932e-10      -2.077947469455e-10      -2.077947469499e-10      -2.770596625847e-10      -2.077947469492e-10      -2.222820571315e-10       6.392554075217e-01       5.925732224794e-01 
       1.577217424096e-07      -2.901170822143e-10      -2.175878116613e-10      -2.175878116661e-10      -2.901170822050e-10      -2.175878116654e-10      -2.327578877417e-10       6.392554075211e-01       5.925732224791e-01 
       1.613955537381e-07      -3.037898790633e-10      -2.278424092982e-10      -2.278424093034e-10      -3.037898790531e-10      -2.278424093026e-10      -2.437274290381e-10       6.392554075204e-01       5.925732224786e-01 
       1.651549391254e-07      -3.181070549756e-10      -2.385802912325e-10      -2.385802912382e-10      -3.181070549645e-10      -2.385802912373e-10      -2.552139488886e-10       6.392554075197e-01       5.925732224782e-01 
       1.690018918476e-07      -3.330989786008e-10      -2.498242339514e-10      -2.498242339577e-10      -3.330989785886e-10      -2.498242339567e-10      -2.672418117417e-10       6.392554075189e-01       5.925732224776e-01 
       1.729384516098e-07      -3.487974498189e-10      -2.615980873651e-10      -2.615980873720e-10      -3.487974498054e-10      -2.615980873709e-10      -2.798365303073e-10       6.392554075182e-01       5.925732224771e-01 
       1.769667056282e-07      -3.652357671920e-10      -2.739268253950e-10      -2.739268254026e-10      -3.652357671773e-10      -2.739268254014e-10      -2.930248196720e-10       6.392554075174e-01       5.925732224766e-01 
       1.810887897364e-07      -3.824487985953e-10      -2.868365989476e-10      -2.868365989559e-10      -3.824487985792e-10      -2.868365989546e-10      -3.068346539656e-10       6.392554075165e-01       5.925732224760e-01 
       1.853068895178e-07      -4.004730551761e-10      -3.003547913832e-10      -3.003547913924e-10      -4.004730551584e-10      -3.003547913909e-10      -3.212953256983e-10       6.392554075156e-01       5.925732224754e-01 
       1.896232414650e-07      -4.193467687991e-10      -3.145100766007e-10      -3.145100766107e-10      -4.193467687797e-10      -3.145100766091e-10      -3.364375078935e-10       6.392554075147e-01       5.925732224747e-01 
       1.940401341647e-07      -4.391099731415e-10      -3.293324798576e-10      -3.293324798685e-10      -4.391099731202e-10      -3.293324798668e-10      -3.522933191499e-10       6.392554075137e-01       5.925732224741e-01 
       1.985599095119e-07      -4.598045886092e-10      -3.448534414585e-10      -3.448534414705e-10      -4.598045885859e-10      -3.448534414687e-10      -3.688963917690e-10       6.392554075127e-01       5.925732224734e-01 
       2.031849639514e-07      -4.814745112563e-10      -3.611058834440e-10      -3.611058834572e-10      -4.814745112307e-10      -3.611058834551e-10      -3.862819430936e-10       6.392554075116e-01       5.925732224725e-01 
       2.079177497483e-07      -5.041657058941e-10      -3.781242794224e-10      -3.781242794369e-10      -5.041657058661e-10      -3.781242794346e-10      -4.044868502093e-10       6.392554075105e-01       5.925732224719e-01 
       2.127607762882e-07      -5.279263035885e-10      -3.959447276935e-10      -3.959447277093e-10      -5.279263035577e-10      -3.959447277068e-10      -4.235497281646e-10       6.392554075093e-01       5.925732224710e-01 
       2.177166114080e-07      -5.528067037529e-10      -4.146050278170e-10      -4.146050278344e-10      -5.528067037193e-10      -4.146050278317e-10      -4.435110118796e-10       6.392554075081e-01       5.925732224703e-01 
       2.227878827569e-07      -5.788596810519e-10      -4.341447607914e-10      -4.341447608105e-10      -5.788596810149e-10      -4.341447608075e-10      -4.644130419132e-10       6.392554075068e-01       5.925732224694e-01 
       2.279772791902e-07      -6.061404973432e-10      -4.546053730101e-10      -4.546053730311e-10      -6.061404973026e-10      -4.546053730278e-10      -4.863001542735e-10       6.392554075054e-01       5.925732224684e-01 
       2.332875521946e-07      -6.347070188958e-10      -4.760302641748e-10      -4.760302641978e-10      -6.347070188513e-10      -4.760302641942e-10      -5.092187744603e-10       6.392554075040e-01       5.925732224674e-01 
