# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2500
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       2.870063900842e-08      -2.255732194281e-12      -1.691799145711e-12      -1.691799145711e-12      -2.255732194281e-12      -1.691799145711e-12      -1.930533846827e-12       6.580252286234e-01       5.986494490960e-01 
       2.936916277130e-08      -2.362041577389e-12      -1.771531183042e-12      -1.771531183042e-12      -2.362041577389e-12      -1.771531183042e-12      -2.021517103991e-12       6.580252286233e-01       5.986494490958e-01 
       3.005325845302e-08      -2.473361167368e-12      -1.855020875526e-12      -1.855020875526e-12      -2.473361167367e-12      -1.855020875526e-12      -2.116788269962e-12       6.580252286234e-01       5.986494490960e-01 
       3.075328877018e-08      -2.589927087992e-12      -1.942445315994e-12      -1.942445315994e-12      -2.589927087992e-12      -1.942445315994e-12      -2.216549427657e-12       6.580252286240e-01       5.986494490966e-01 
       3.146962488811e-08      -2.711986591207e-12      -2.033989943405e-12      -2.033989943405e-12      -2.711986591206e-12      -2.033989943405e-12      -2.321012183866e-12       6.580252286239e-01       5.986494490965e-01 
       3.220264661771e-08      -2.839798581583e-12      -2.129848936187e-12      -2.129848936187e-12      -2.839798581582e-12      -2.129848936187e-12      -2.430398118099e-12       6.580252286234e-01       5.986494490960e-01 
       3.295274261680e-08      -2.973634165489e-12      -2.230225624117e-12      -2.230225624117e-12      -2.973634165489e-12      -2.230225624117e-12      -2.544939252590e-12       6.580252286231e-01       5.986494490957e-01 
       3.372031059620e-08      -3.113777226146e-12      -2.335332919609e-12      -2.335332919610e-12      -3.113777226145e-12      -2.335332919610e-12      -2.664878544445e-12       6.580252286243e-01       5.986494490970e-01 
       3.450575753062e-08      -3.260525025767e-12      -2.445393769325e-12      -2.445393769326e-12      -3.260525025767e-12      -2.445393769326e-12      -2.790470400976e-12       6.580252286240e-01       5.986494490967e-01 
       3.530949987442e-08      -3.414188836115e-12      -2.560641627086e-12      -2.560641627087e-12      -3.414188836114e-12      -2.560641627086e-12      -2.921981219352e-12       6.580252286237e-01       5.986494490964e-01 
       3.613196378243e-08      -3.575094598732e-12      -2.681320949049e-12      -2.681320949050e-12      -3.575094598731e-12      -2.681320949050e-12      -3.059689951652e-12       6.580252286236e-01       5.986494490963e-01 
       3.697358533591e-08      -3.743583616316e-12      -2.807687712237e-12      -2.807687712238e-12      -3.743583616315e-12      -2.807687712237e-12      -3.203888696560e-12       6.580252286240e-01       5.986494490967e-01 
       3.783481077373e-08      -3.920013276658e-12      -2.940009957493e-12      -2.940009957494e-12      -3.920013276656e-12      -2.940009957494e-12      -3.354883318943e-12       6.580252286232e-01       5.986494490958e-01 
       3.871609672902e-08      -4.104757810728e-12      -3.078568358046e-12      -3.078568358047e-12      -4.104757810727e-12      -3.078568358047e-12      -3.512994098646e-12       6.580252286236e-01       5.986494490962e-01 
       3.961791047127e-08      -4.298209086448e-12      -3.223656814836e-12      -3.223656814837e-12      -4.298209086447e-12      -3.223656814837e-12      -3.678556409827e-12       6.580252286235e-01       5.986494490961e-01 
       4.054073015406e-08      -4.500777439913e-12      -3.375583079935e-12      -3.375583079936e-12      -4.500777439912e-12      -3.375583079936e-12      -3.851921432347e-12       6.580252286242e-01       5.986494490969e-01 
       4.148504506860e-08      -4.712892545752e-12      -3.534669409314e-12      -3.534669409315e-12      -4.712892545751e-12      -3.534669409315e-12      -4.033456896656e-12       6.580252286229e-01       5.986494490955e-01 
       4.245135590315e-08      -4.935004328556e-12      -3.701253246417e-12      -3.701253246419e-12      -4.935004328555e-12      -3.701253246418e-12      -4.223547863824e-12       6.580252286237e-01       5.986494490964e-01 
       4.344017500850e-08      -5.167583917185e-12      -3.875687937889e-12      -3.875687937890e-12      -5.167583917183e-12      -3.875687937890e-12      -4.422597542268e-12       6.580252286235e-01       5.986494490962e-01 
       4.445202666965e-08      -5.411124644132e-12      -4.058343483099e-12      -4.058343483101e-12      -5.411124644131e-12      -4.058343483101e-12      -4.631028143048e-12       6.580252286233e-01       5.986494490959e-01 
       4.548744738373e-08      -5.666143091936e-12      -4.249607318952e-12      -4.249607318953e-12      -5.666143091933e-12      -4.249607318953e-12      -4.849281775415e-12       6.580252286240e-01       5.986494490967e-01 
       4.654698614451e-08      -5.933180188907e-12      -4.449885141680e-12      -4.449885141682e-12      -5.933180188904e-12      -4.449885141682e-12      -5.077821384580e-12       6.580252286239e-01       5.986494490967e-01 
       4.763120473347e-08      -6.212802356534e-12      -4.659601767400e-12      -4.659601767402e-12      -6.212802356531e-12      -4.659601767402e-12      -5.317131733697e-12       6.580252286238e-01       5.986494490965e-01 
       4.874067801765e-08      -6.505602710922e-12      -4.879202033192e-12      -4.879202033194e-12      -6.505602710920e-12      -4.879202033194e-12      -5.567720432100e-12       6.580252286235e-01       5.986494490961e-01 
       4.987599425447e-08      -6.812202320883e-12      -5.109151740662e-12      -5.109151740665e-12      -6.812202320880e-12      -5.109151740665e-12      -5.830119012017e-12       6.580252286233e-01       5.986494490960e-01 
       5.103775540364e-08      -7.133251525296e-12      -5.349938643972e-12      -5.349938643975e-12      -7.133251525293e-12      -5.349938643975e-12      -6.104884056018e-12       6.580252286236e-01       5.986494490963e-01 
       5.222657744628e-08      -7.469431312563e-12      -5.602073484423e-12      -5.602073484426e-12      -7.469431312560e-12      -5.602073484425e-12      -6.392598377596e-12       6.580252286232e-01       5.986494490958e-01 
       5.344309071159e-08      -7.821454765088e-12      -5.866091073816e-12      -5.866091073820e-12      -7.821454765084e-12      -5.866091073819e-12      -6.693872257402e-12       6.580252286228e-01       5.986494490954e-01 
       5.468794021099e-08      -8.190068571816e-12      -6.142551428862e-12      -6.142551428866e-12      -8.190068571812e-12      -6.142551428865e-12      -7.009344737735e-12       6.580252286234e-01       5.986494490961e-01 
       5.596178598018e-08      -8.576054612045e-12      -6.432040959034e-12      -6.432040959038e-12      -8.576054612040e-12      -6.432040959037e-12      -7.339684978014e-12       6.580252286237e-01       5.986494490965e-01 
       5.726530342903e-08      -8.980231613910e-12      -6.735173710433e-12      -6.735173710437e-12      -8.980231613905e-12      -6.735173710436e-12      -7.685593674174e-12       6.580252286229e-01       5.986494490956e-01 
       5.859918369976e-08      -9.403456891036e-12      -7.052592668277e-12      -7.052592668282e-12      -9.403456891031e-12      -7.052592668281e-12      -8.047804544949e-12       6.580252286232e-01       5.986494490959e-01 
       5.996413403334e-08      -9.846628160968e-12      -7.384971120726e-12      -7.384971120731e-12      -9.846628160962e-12      -7.384971120730e-12      -8.427085888148e-12       6.580252286230e-01       5.986494490957e-01 
       6.136087814450e-08      -1.031068544940e-11      -7.733014087048e-12      -7.733014087054e-12      -1.031068544939e-11      -7.733014087053e-12      -8.824242210362e-12       6.580252286238e-01       5.986494490966e-01 
       6.279015660546e-08      -1.079661308404e-11      -8.097459813028e-12      -8.097459813034e-12      -1.079661308403e-11      -8.097459813033e-12      -9.240115933385e-12       6.580252286238e-01       5.986494490966e-01 
       6.425272723857e-08      -1.130544178254e-11      -8.479081336908e-12      -8.479081336916e-12      -1.130544178254e-11      -8.479081336914e-12      -9.675589181139e-12       6.580252286226e-01       5.986494490954e-01 
       6.574936551816e-08      -1.183825083883e-11      -8.878688129124e-12      -8.878688129131e-12      -1.183825083882e-11      -8.878688129130e-12      -1.013158565078e-11       6.580252286229e-01       5.986494490956e-01 
       6.728086498164e-08      -1.239617041233e-11      -9.297127809246e-12      -9.297127809254e-12      -1.239617041232e-11      -9.297127809253e-12      -1.060907257196e-11       6.580252286229e-01       5.986494490957e-01 
       6.884803765030e-08      -1.298038392526e-11      -9.735287943946e-12      -9.735287943955e-12      -1.298038392525e-11      -9.735287943954e-12      -1.110906275845e-11       6.580252286239e-01       5.986494490968e-01 
       7.045171445983e-08      -1.359213057279e-11      -1.019409792959e-11      -1.019409792960e-11      -1.359213057278e-11      -1.019409792960e-11      -1.163261675645e-11       6.580252286229e-01       5.986494490957e-01 
       7.209274570091e-08      -1.423270795161e-11      -1.067453096370e-11      -1.067453096372e-11      -1.423270795159e-11      -1.067453096371e-11      -1.218084509422e-11       6.580252286230e-01       5.986494490958e-01 
       7.377200147002e-08      -1.490347481219e-11      -1.117760610915e-11      -1.117760610916e-11      -1.490347481218e-11      -1.117760610916e-11      -1.275491063754e-11       6.580252286227e-01       5.986494490955e-01 
       7.549037213080e-08      -1.560585394100e-11      -1.170439045575e-11      -1.170439045577e-11      -1.560585394099e-11      -1.170439045576e-11      -1.335603105640e-11       6.580252286225e-01       5.986494490953e-01 
       7.724876878611e-08      -1.634133517834e-11      -1.225600138376e-11      -1.225600138377e-11      -1.634133517833e-11      -1.225600138377e-11      -1.398548140782e-11       6.580252286231e-01       5.986494490960e-01 
       7.904812376114e-08      -1.711147857851e-11      -1.283360893388e-11      -1.283360893390e-11      -1.711147857849e-11      -1.283360893390e-11      -1.464459684036e-11       6.580252286232e-01       5.986494490961e-01 
       8.088939109772e-08      -1.791791771891e-11      -1.343843828919e-11      -1.343843828920e-11      -1.791791771889e-11      -1.343843828920e-11      -1.533477542623e-11       6.580252286227e-01       5.986494490956e-01 
       8.277354706015e-08      -1.876236316510e-11      -1.407177237383e-11      -1.407177237385e-11      -1.876236316508e-11      -1.407177237384e-11      -1.605748112676e-11       6.580252286228e-01       5.986494490957e-01 
       8.470159065288e-08      -1.964660609908e-11      -1.473495457431e-11      -1.473495457433e-11      -1.964660609906e-11      -1.473495457433e-11      -1.681424689762e-11       6.580252286232e-01       5.986494490961e-01 
       8.667454415012e-08      -2.057252211865e-11      -1.542939158899e-11      -1.542939158901e-11      -2.057252211862e-11      -1.542939158901e-11      -1.760667794047e-11       6.580252286228e-01       5.986494490957e-01 
       8.869345363795e-08      -2.154207521585e-11      -1.615655641189e-11      -1.615655641192e-11      -2.154207521582e-11      -1.615655641191e-11      -1.843645510781e-11       6.580252286231e-01       5.986494490961e-01 
       9.075938956889e-08      -2.255732194276e-11      -1.691799145707e-11      -1.691799145710e-11      -2.255732194273e-11      -1.691799145710e-11      -1.930533846823e-11       6.580252286223e-01       5.986494490952e-01 
       9.287344732953e-08      -2.362041577384e-11      -1.771531183038e-11      -1.771531183041e-11      -2.362041577380e-11      -1.771531183041e-11      -2.021517103987e-11       6.580252286221e-01       5.986494490951e-01 
       9.503674782126e-08      -2.473361167361e-11      -1.855020875521e-11      -1.855020875525e-11      -2.473361167358e-11      -1.855020875524e-11      -2.116788269958e-11       6.580252286221e-01       5.986494490950e-01 
       9.725043805465e-08      -2.589927087983e-11      -1.942445315987e-11      -1.942445315991e-11      -2.589927087979e-11      -1.942445315990e-11      -2.216549427651e-11       6.580252286214e-01       5.986494490943e-01 
       9.951569175755e-08      -2.711986591198e-11      -2.033989943399e-11      -2.033989943403e-11      -2.711986591193e-11      -2.033989943402e-11      -2.321012183859e-11       6.580252286217e-01       5.986494490947e-01 
       1.018337099975e-07      -2.839798581575e-11      -2.129848936181e-11      -2.129848936186e-11      -2.839798581570e-11      -2.129848936185e-11      -2.430398118093e-11       6.580252286219e-01       5.986494490949e-01 
       1.042057218184e-07      -2.973634165483e-11      -2.230225624113e-11      -2.230225624118e-11      -2.973634165478e-11      -2.230225624117e-11      -2.544939252586e-11       6.580252286229e-01       5.986494490961e-01 
       1.066329848923e-07      -3.113777226135e-11      -2.335332919602e-11      -2.335332919607e-11      -3.113777226129e-11      -2.335332919606e-11      -2.664878544437e-11       6.580252286223e-01       5.986494490955e-01 
       1.091167861863e-07      -3.260525025755e-11      -2.445393769317e-11      -2.445393769322e-11      -3.260525025748e-11      -2.445393769321e-11      -2.790470400967e-11       6.580252286217e-01       5.986494490948e-01 
       1.116584426446e-07      -3.414188836102e-11      -2.560641627076e-11      -2.560641627083e-11      -3.414188836094e-11      -2.560641627082e-11      -2.921981219343e-11       6.580252286213e-01       5.986494490944e-01 
       1.142593018872e-07      -3.575094598718e-11      -2.681320949039e-11      -2.681320949046e-11      -3.575094598710e-11      -2.681320949045e-11      -3.059689951642e-11       6.580252286214e-01       5.986494490945e-01 
       1.169207429241e-07      -3.743583616302e-11      -2.807687712227e-11      -2.807687712235e-11      -3.743583616293e-11      -2.807687712233e-11      -3.203888696550e-11       6.580252286222e-01       5.986494490954e-01 
       1.196441768865e-07      -3.920013276644e-11      -2.940009957483e-11      -2.940009957492e-11      -3.920013276634e-11      -2.940009957490e-11      -3.354883318934e-11       6.580252286217e-01       5.986494490950e-01 
       1.224310477751e-07      -4.104757810711e-11      -3.078568358033e-11      -3.078568358043e-11      -4.104757810700e-11      -3.078568358041e-11      -3.512994098634e-11       6.580252286213e-01       5.986494490946e-01 
       1.252828332259e-07      -4.298209086428e-11      -3.223656814821e-11      -3.223656814831e-11      -4.298209086416e-11      -3.223656814829e-11      -3.678556409812e-11       6.580252286207e-01       5.986494490939e-01 
       1.282010452931e-07      -4.500777439894e-11      -3.375583079920e-11      -3.375583079931e-11      -4.500777439880e-11      -3.375583079930e-11      -3.851921432333e-11       6.580252286219e-01       5.986494490953e-01 
       1.311872312515e-07      -4.712892545736e-11      -3.534669409302e-11      -3.534669409314e-11      -4.712892545721e-11      -3.534669409312e-11      -4.033456896645e-11       6.580252286219e-01       5.986494490954e-01 
       1.342429744164e-07      -4.935004328534e-11      -3.701253246401e-11      -3.701253246414e-11      -4.935004328519e-11      -3.701253246412e-11      -4.223547863808e-11       6.580252286217e-01       5.986494490952e-01 
       1.373698949832e-07      -5.167583917163e-11      -3.875687937872e-11      -3.875687937887e-11      -5.167583917146e-11      -3.875687937885e-11      -4.422597542253e-11       6.580252286219e-01       5.986494490954e-01 
       1.405696508867e-07      -5.411124644106e-11      -4.058343483080e-11      -4.058343483096e-11      -5.411124644087e-11      -4.058343483093e-11      -4.631028143030e-11       6.580252286211e-01       5.986494490946e-01 
       1.438439386797e-07      -5.666143091903e-11      -4.249607318927e-11      -4.249607318945e-11      -5.666143091882e-11      -4.249607318942e-11      -4.849281775392e-11       6.580252286207e-01       5.986494490943e-01 
       1.471944944330e-07      -5.933180188869e-11      -4.449885141652e-11      -4.449885141671e-11      -5.933180188846e-11      -4.449885141668e-11      -5.077821384553e-11       6.580252286200e-01       5.986494490936e-01 
       1.506230946556e-07      -6.212802356496e-11      -4.659601767372e-11      -4.659601767393e-11      -6.212802356470e-11      -4.659601767390e-11      -5.317131733669e-11       6.580252286205e-01       5.986494490942e-01 
       1.541315572367e-07      -6.505602710878e-11      -4.879202033159e-11      -4.879202033182e-11      -6.505602710851e-11      -4.879202033178e-11      -5.567720432068e-11       6.580252286195e-01       5.986494490931e-01 
       1.577217424096e-07      -6.812202320842e-11      -5.109151740632e-11      -5.109151740657e-11      -6.812202320812e-11      -5.109151740653e-11      -5.830119011989e-11       6.580252286206e-01       5.986494490945e-01 
       1.613955537381e-07      -7.133251525246e-11      -5.349938643934e-11      -5.349938643963e-11      -7.133251525213e-11      -5.349938643958e-11      -6.104884055982e-11       6.580252286196e-01       5.986494490934e-01 
       1.651549391254e-07      -7.469431312515e-11      -5.602073484386e-11      -5.602073484417e-11      -7.469431312478e-11      -5.602073484412e-11      -6.392598377562e-11       6.580252286203e-01       5.986494490943e-01 
       1.690018918476e-07      -7.821454765029e-11      -5.866091073772e-11      -5.866091073806e-11      -7.821454764990e-11      -5.866091073801e-11      -6.693872257361e-11       6.580252286189e-01       5.986494490928e-01 
       1.729384516098e-07      -8.190068571748e-11      -6.142551428811e-11      -6.142551428848e-11      -8.190068571705e-11      -6.142551428842e-11      -7.009344737686e-11       6.580252286188e-01       5.986494490927e-01 
       1.769667056282e-07      -8.576054611974e-11      -6.432040958981e-11      -6.432040959021e-11      -8.576054611926e-11      -6.432040959015e-11      -7.339684977964e-11       6.580252286194e-01       5.986494490935e-01 
       1.810887897364e-07      -8.980231613842e-11      -6.735173710381e-11      -6.735173710426e-11      -8.980231613789e-11      -6.735173710419e-11      -7.685593674127e-11       6.580252286198e-01       5.986494490940e-01 
       1.853068895178e-07      -9.403456890955e-11      -7.052592668216e-11      -7.052592668265e-11      -9.403456890898e-11      -7.052592668258e-11      -8.047804544892e-11       6.580252286191e-01       5.986494490934e-01 
       1.896232414650e-07      -9.846628160873e-11      -7.384971120654e-11      -7.384971120708e-11      -9.846628160809e-11      -7.384971120700e-11      -8.427085888080e-11       6.580252286177e-01       5.986494490920e-01 
       1.940401341647e-07      -1.031068544929e-10      -7.733014086970e-11      -7.733014087029e-11      -1.031068544922e-10      -7.733014087020e-11      -8.824242210288e-11       6.580252286184e-01       5.986494490928e-01 
       1.985599095119e-07      -1.079661308392e-10      -8.097459812941e-11      -8.097459813005e-11      -1.079661308384e-10      -8.097459812995e-11      -9.240115933303e-11       6.580252286179e-01       5.986494490924e-01 
       2.031849639514e-07      -1.130544178242e-10      -8.479081336812e-11      -8.479081336882e-11      -1.130544178233e-10      -8.479081336871e-11      -9.675589181047e-11       6.580252286162e-01       5.986494490906e-01 
       2.079177497483e-07      -1.183825083870e-10      -8.878688129026e-11      -8.878688129104e-11      -1.183825083861e-10      -8.878688129091e-11      -1.013158565069e-10       6.580252286175e-01       5.986494490921e-01 
       2.127607762882e-07      -1.239617041218e-10      -9.297127809132e-11      -9.297127809217e-11      -1.239617041208e-10      -9.297127809204e-11      -1.060907257185e-10       6.580252286162e-01       5.986494490909e-01 
       2.177166114080e-07      -1.298038392509e-10      -9.735287943821e-11      -9.735287943914e-11      -1.298038392498e-10      -9.735287943899e-11      -1.110906275833e-10       6.580252286169e-01       5.986494490918e-01 
       2.227878827569e-07      -1.359213057262e-10      -1.019409792946e-10      -1.019409792957e-10      -1.359213057250e-10      -1.019409792955e-10      -1.163261675633e-10       6.580252286164e-01       5.986494490914e-01 
       2.279772791902e-07      -1.423270795140e-10      -1.067453096355e-10      -1.067453096367e-10      -1.423270795127e-10      -1.067453096365e-10      -1.218084509407e-10       6.580252286152e-01       5.986494490902e-01 
       2.332875521946e-07      -1.490347481197e-10      -1.117760610898e-10      -1.117760610910e-10      -1.490347481183e-10      -1.117760610908e-10      -1.275491063738e-10       6.580252286145e-01       5.986494490896e-01 
