# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1000
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       4.148504506860e-08      -1.747429041244e-11      -1.310571780933e-11      -1.310571780935e-11      -1.747429041241e-11      -1.310571780934e-11      -1.409782092422e-11       6.408441654495e-01       5.960302219532e-01 
       4.245135590315e-08      -1.829782834779e-11      -1.372337126085e-11      -1.372337126087e-11      -1.829782834776e-11      -1.372337126086e-11      -1.476223075506e-11       6.408441654495e-01       5.960302219533e-01 
       4.344017500850e-08      -1.916017843031e-11      -1.437013382273e-11      -1.437013382275e-11      -1.916017843027e-11      -1.437013382275e-11      -1.545795325654e-11       6.408441654494e-01       5.960302219532e-01 
       4.445202666965e-08      -2.006316982012e-11      -1.504737736509e-11      -1.504737736512e-11      -2.006316982008e-11      -1.504737736511e-11      -1.618646414936e-11       6.408441654494e-01       5.960302219532e-01 
       4.548744738373e-08      -2.100871788304e-11      -1.575653841228e-11      -1.575653841231e-11      -2.100871788299e-11      -1.575653841230e-11      -1.694930870279e-11       6.408441654494e-01       5.960302219532e-01 
       4.654698614451e-08      -2.199882825328e-11      -1.649912118996e-11      -1.649912118999e-11      -2.199882825323e-11      -1.649912118998e-11      -1.774810501242e-11       6.408441654493e-01       5.960302219532e-01 
       4.763120473347e-08      -2.303560108767e-11      -1.727670081576e-11      -1.727670081579e-11      -2.303560108762e-11      -1.727670081578e-11      -1.858454743231e-11       6.408441654493e-01       5.960302219531e-01 
       4.874067801765e-08      -2.412123552041e-11      -1.809092664031e-11      -1.809092664035e-11      -2.412123552035e-11      -1.809092664034e-11      -1.946041016898e-11       6.408441654493e-01       5.960302219531e-01 
       4.987599425447e-08      -2.525803432768e-11      -1.894352574576e-11      -1.894352574580e-11      -2.525803432761e-11      -1.894352574579e-11      -2.037755104471e-11       6.408441654491e-01       5.960302219530e-01 
       5.103775540364e-08      -2.644840881216e-11      -1.983630660912e-11      -1.983630660916e-11      -2.644840881208e-11      -1.983630660916e-11      -2.133791543828e-11       6.408441654491e-01       5.960302219530e-01 
       5.222657744628e-08      -2.769488391773e-11      -2.077116293830e-11      -2.077116293835e-11      -2.769488391765e-11      -2.077116293834e-11      -2.234354041132e-11       6.408441654491e-01       5.960302219530e-01 
       5.344309071159e-08      -2.900010358520e-11      -2.175007768891e-11      -2.175007768896e-11      -2.900010358512e-11      -2.175007768895e-11      -2.339655902922e-11       6.408441654489e-01       5.960302219528e-01 
       5.468794021099e-08      -3.036683636050e-11      -2.277512727038e-11      -2.277512727043e-11      -3.036683636040e-11      -2.277512727042e-11      -2.449920488565e-11       6.408441654489e-01       5.960302219529e-01 
       5.596178598018e-08      -3.179798126706e-11      -2.384848595030e-11      -2.384848595036e-11      -3.179798126696e-11      -2.384848595035e-11      -2.565381684031e-11       6.408441654489e-01       5.960302219528e-01 
       5.726530342903e-08      -3.329657395512e-11      -2.497243046635e-11      -2.497243046641e-11      -3.329657395500e-11      -2.497243046640e-11      -2.686284397995e-11       6.408441654487e-01       5.960302219527e-01 
       5.859918369976e-08      -3.486579314069e-11      -2.614934485552e-11      -2.614934485559e-11      -3.486579314056e-11      -2.614934485558e-11      -2.812885081324e-11       6.408441654486e-01       5.960302219527e-01 
       5.996413403334e-08      -3.650896734805e-11      -2.738172551104e-11      -2.738172551112e-11      -3.650896734790e-11      -2.738172551111e-11      -2.945452271041e-11       6.408441654486e-01       5.960302219526e-01 
       6.136087814450e-08      -3.822958196999e-11      -2.867218647750e-11      -2.867218647759e-11      -3.822958196983e-11      -2.867218647757e-11      -3.084267159928e-11       6.408441654485e-01       5.960302219526e-01 
       6.279015660546e-08      -4.003128666083e-11      -3.002346499562e-11      -3.002346499572e-11      -4.003128666065e-11      -3.002346499570e-11      -3.229624192976e-11       6.408441654485e-01       5.960302219526e-01 
       6.425272723857e-08      -4.191790307775e-11      -3.143842730832e-11      -3.143842730842e-11      -4.191790307756e-11      -3.143842730840e-11      -3.381831691940e-11       6.408441654483e-01       5.960302219524e-01 
       6.574936551816e-08      -4.389343298713e-11      -3.292007474035e-11      -3.292007474047e-11      -4.389343298692e-11      -3.292007474045e-11      -3.541212509334e-11       6.408441654482e-01       5.960302219524e-01 
       6.728086498164e-08      -4.596206675277e-11      -3.447155006459e-11      -3.447155006471e-11      -4.596206675255e-11      -3.447155006469e-11      -3.708104713238e-11       6.408441654481e-01       5.960302219523e-01 
       6.884803765030e-08      -4.812819222424e-11      -3.609614416819e-11      -3.609614416832e-11      -4.812819222399e-11      -3.609614416830e-11      -3.882862304393e-11       6.408441654480e-01       5.960302219523e-01 
       7.045171445983e-08      -5.039640404407e-11      -3.779730303306e-11      -3.779730303321e-11      -5.039640404380e-11      -3.779730303319e-11      -4.065855967080e-11       6.408441654479e-01       5.960302219521e-01 
       7.209274570091e-08      -5.277151339364e-11      -3.957863504524e-11      -3.957863504540e-11      -5.277151339334e-11      -3.957863504538e-11      -4.257473855391e-11       6.408441654478e-01       5.960302219521e-01 
       7.377200147002e-08      -5.525855819831e-11      -4.144391864874e-11      -4.144391864893e-11      -5.525855819798e-11      -4.144391864890e-11      -4.458122416560e-11       6.408441654476e-01       5.960302219519e-01 
       7.549037213080e-08      -5.786281381357e-11      -4.339711036019e-11      -4.339711036039e-11      -5.786281381321e-11      -4.339711036036e-11      -4.668227253084e-11       6.408441654475e-01       5.960302219518e-01 
       7.724876878611e-08      -6.058980421473e-11      -4.544235316105e-11      -4.544235316127e-11      -6.058980421433e-11      -4.544235316124e-11      -4.888234025493e-11       6.408441654474e-01       5.960302219518e-01 
       7.904812376114e-08      -6.344531371403e-11      -4.758398528554e-11      -4.758398528578e-11      -6.344531371360e-11      -4.758398528574e-11      -5.118609397647e-11       6.408441654472e-01       5.960302219517e-01 
       8.088939109772e-08      -6.643539922999e-11      -4.982654942250e-11      -4.982654942277e-11      -6.643539922951e-11      -4.982654942273e-11      -5.359842026596e-11       6.408441654471e-01       5.960302219516e-01 
       8.277354706015e-08      -6.956640313485e-11      -5.217480235116e-11      -5.217480235144e-11      -6.956640313433e-11      -5.217480235140e-11      -5.612443599091e-11       6.408441654469e-01       5.960302219515e-01 
       8.470159065288e-08      -7.284496670770e-11      -5.463372503079e-11      -5.463372503111e-11      -7.284496670712e-11      -5.463372503106e-11      -5.876949916932e-11       6.408441654468e-01       5.960302219514e-01 
       8.667454415012e-08      -7.627804422141e-11      -5.720853316608e-11      -5.720853316643e-11      -7.627804422079e-11      -5.720853316637e-11      -6.153922033483e-11       6.408441654466e-01       5.960302219512e-01 
       8.869345363795e-08      -7.987291769371e-11      -5.990468827030e-11      -5.990468827068e-11      -7.987291769302e-11      -5.990468827062e-11      -6.443947443739e-11       6.408441654465e-01       5.960302219512e-01 
       9.075938956889e-08      -8.363721233316e-11      -6.272790924989e-11      -6.272790925031e-11      -8.363721233241e-11      -6.272790925025e-11      -6.747641330476e-11       6.408441654462e-01       5.960302219510e-01 
       9.287344732953e-08      -8.757891271341e-11      -6.568418453508e-11      -6.568418453554e-11      -8.757891271258e-11      -6.568418453546e-11      -7.065647869147e-11       6.408441654460e-01       5.960302219508e-01 
       9.503674782126e-08      -9.170637970942e-11      -6.877978478209e-11      -6.877978478260e-11      -9.170637970852e-11      -6.877978478252e-11      -7.398641594257e-11       6.408441654458e-01       5.960302219507e-01 
       9.725043805465e-08      -9.602836823208e-11      -7.202127617409e-11      -7.202127617464e-11      -9.602836823109e-11      -7.202127617455e-11      -7.747328830140e-11       6.408441654455e-01       5.960302219504e-01 
       9.951569175755e-08      -1.005540457985e-10      -7.541553434891e-11      -7.541553434952e-11      -1.005540457974e-10      -7.541553434942e-11      -8.112449189175e-11       6.408441654453e-01       5.960302219503e-01 
       1.018337099975e-07      -1.052930119776e-10      -7.896975898323e-11      -7.896975898389e-11      -1.052930119764e-10      -7.896975898378e-11      -8.494777140595e-11       6.408441654451e-01       5.960302219502e-01 
       1.042057218184e-07      -1.102553187519e-10      -8.269148906399e-11      -8.269148906472e-11      -1.102553187506e-10      -8.269148906460e-11      -8.895123653244e-11       6.408441654449e-01       5.960302219501e-01 
       1.066329848923e-07      -1.154514918395e-10      -8.658861887968e-11      -8.658861888048e-11      -1.154514918381e-10      -8.658861888036e-11      -9.314337915751e-11       6.408441654446e-01       5.960302219498e-01 
       1.091167861863e-07      -1.208925530202e-10      -9.066941476517e-11      -9.066941476604e-11      -1.208925530186e-10      -9.066941476590e-11      -9.753309137772e-11       6.408441654443e-01       5.960302219496e-01 
       1.116584426446e-07      -1.265900435141e-10      -9.494253263561e-11      -9.494253263657e-11      -1.265900435124e-10      -9.494253263642e-11      -1.021296843612e-10       6.408441654439e-01       5.960302219494e-01 
       1.142593018872e-07      -1.325560484625e-10      -9.941703634694e-11      -9.941703634799e-11      -1.325560484606e-10      -9.941703634783e-11      -1.069429080980e-10       6.408441654437e-01       5.960302219492e-01 
       1.169207429241e-07      -1.388032225618e-10      -1.041024169214e-10      -1.041024169226e-10      -1.388032225598e-10      -1.041024169224e-10      -1.119829720810e-10       6.408441654434e-01       5.960302219491e-01 
       1.196441768865e-07      -1.453448169058e-10      -1.090086126795e-10      -1.090086126807e-10      -1.453448169036e-10      -1.090086126805e-10      -1.172605669615e-10       6.408441654431e-01       5.960302219488e-01 
       1.224310477751e-07      -1.521947070932e-10      -1.141460303200e-10      -1.141460303214e-10      -1.521947070908e-10      -1.141460303212e-10      -1.227868872260e-10       6.408441654428e-01       5.960302219486e-01 
       1.252828332259e-07      -1.593674226594e-10      -1.195255669947e-10      -1.195255669962e-10      -1.593674226567e-10      -1.195255669959e-10      -1.285736549406e-10       6.408441654423e-01       5.960302219482e-01 
       1.282010452931e-07      -1.668781778958e-10      -1.251586334220e-10      -1.251586334236e-10      -1.668781778929e-10      -1.251586334234e-10      -1.346331446154e-10       6.408441654420e-01       5.960302219481e-01 
       1.311872312515e-07      -1.747429041213e-10      -1.310571780911e-10      -1.310571780929e-10      -1.747429041180e-10      -1.310571780926e-10      -1.409782092406e-10       6.408441654416e-01       5.960302219478e-01 
       1.342429744164e-07      -1.829782834746e-10      -1.372337126060e-10      -1.372337126080e-10      -1.829782834710e-10      -1.372337126077e-10      -1.476223075488e-10       6.408441654412e-01       5.960302219475e-01 
       1.373698949832e-07      -1.916017842994e-10      -1.437013382247e-10      -1.437013382269e-10      -1.916017842955e-10      -1.437013382265e-10      -1.545795325634e-10       6.408441654408e-01       5.960302219473e-01 
       1.405696508867e-07      -2.006316981972e-10      -1.504737736480e-10      -1.504737736504e-10      -2.006316981929e-10      -1.504737736500e-10      -1.618646414914e-10       6.408441654403e-01       5.960302219469e-01 
       1.438439386797e-07      -2.100871788260e-10      -1.575653841196e-10      -1.575653841223e-10      -2.100871788212e-10      -1.575653841218e-10      -1.694930870256e-10       6.408441654398e-01       5.960302219465e-01 
       1.471944944330e-07      -2.199882825279e-10      -1.649912118961e-10      -1.649912118990e-10      -2.199882825227e-10      -1.649912118985e-10      -1.774810501216e-10       6.408441654393e-01       5.960302219461e-01 
       1.506230946556e-07      -2.303560108714e-10      -1.727670081537e-10      -1.727670081569e-10      -2.303560108657e-10      -1.727670081564e-10      -1.858454743203e-10       6.408441654388e-01       5.960302219458e-01 
       1.541315572367e-07      -2.412123551982e-10      -1.809092663989e-10      -1.809092664024e-10      -2.412123551920e-10      -1.809092664018e-10      -1.946041016867e-10       6.408441654382e-01       5.960302219453e-01 
       1.577217424096e-07      -2.525803432704e-10      -1.894352574530e-10      -1.894352574568e-10      -2.525803432635e-10      -1.894352574562e-10      -2.037755104437e-10       6.408441654377e-01       5.960302219451e-01 
       1.613955537381e-07      -2.644840881146e-10      -1.983630660861e-10      -1.983630660903e-10      -2.644840881070e-10      -1.983630660897e-10      -2.133791543791e-10       6.408441654370e-01       5.960302219446e-01 
       1.651549391254e-07      -2.769488391696e-10      -2.077116293774e-10      -2.077116293820e-10      -2.769488391613e-10      -2.077116293813e-10      -2.234354041091e-10       6.408441654364e-01       5.960302219442e-01 
       1.690018918476e-07      -2.900010358436e-10      -2.175007768829e-10      -2.175007768880e-10      -2.900010358345e-10      -2.175007768872e-10      -2.339655902877e-10       6.408441654357e-01       5.960302219436e-01 
       1.729384516098e-07      -3.036683635957e-10      -2.277512726971e-10      -2.277512727026e-10      -3.036683635858e-10      -2.277512727017e-10      -2.449920488516e-10       6.408441654350e-01       5.960302219432e-01 
       1.769667056282e-07      -3.179798126604e-10      -2.384848594957e-10      -2.384848595017e-10      -3.179798126496e-10      -2.384848595007e-10      -2.565381683977e-10       6.408441654343e-01       5.960302219427e-01 
       1.810887897364e-07      -3.329657395401e-10      -2.497243046554e-10      -2.497243046620e-10      -3.329657395282e-10      -2.497243046610e-10      -2.686284397937e-10       6.408441654336e-01       5.960302219423e-01 
       1.853068895178e-07      -3.486579313947e-10      -2.614934485464e-10      -2.614934485537e-10      -3.486579313816e-10      -2.614934485525e-10      -2.812885081260e-10       6.408441654328e-01       5.960302219416e-01 
       1.896232414650e-07      -3.650896734671e-10      -2.738172551007e-10      -2.738172551087e-10      -3.650896734527e-10      -2.738172551074e-10      -2.945452270970e-10       6.408441654319e-01       5.960302219410e-01 
       1.940401341647e-07      -3.822958196852e-10      -2.867218647644e-10      -2.867218647731e-10      -3.822958196695e-10      -2.867218647717e-10      -3.084267159850e-10       6.408441654311e-01       5.960302219405e-01 
       1.985599095119e-07      -4.003128665921e-10      -3.002346499446e-10      -3.002346499542e-10      -4.003128665749e-10      -3.002346499526e-10      -3.229624192891e-10       6.408441654302e-01       5.960302219398e-01 
       2.031849639514e-07      -4.191790307598e-10      -3.143842730704e-10      -3.143842730809e-10      -4.191790307409e-10      -3.143842730792e-10      -3.381831691847e-10       6.408441654291e-01       5.960302219390e-01 
       2.079177497483e-07      -4.389343298519e-10      -3.292007473895e-10      -3.292007474010e-10      -4.389343298312e-10      -3.292007473992e-10      -3.541212509231e-10       6.408441654282e-01       5.960302219384e-01 
       2.127607762882e-07      -4.596206675064e-10      -3.447155006305e-10      -3.447155006431e-10      -4.596206674837e-10      -3.447155006412e-10      -3.708104713126e-10       6.408441654271e-01       5.960302219376e-01 
       2.177166114080e-07      -4.812819222190e-10      -3.609614416650e-10      -3.609614416789e-10      -4.812819221942e-10      -3.609614416767e-10      -3.882862304270e-10       6.408441654261e-01       5.960302219370e-01 
       2.227878827569e-07      -5.039640404151e-10      -3.779730303121e-10      -3.779730303273e-10      -5.039640403878e-10      -3.779730303249e-10      -4.065855966945e-10       6.408441654249e-01       5.960302219361e-01 
       2.279772791902e-07      -5.277151339083e-10      -3.957863504321e-10      -3.957863504487e-10      -5.277151338784e-10      -3.957863504461e-10      -4.257473855243e-10       6.408441654236e-01       5.960302219352e-01 
       2.332875521946e-07      -5.525855819523e-10      -4.144391864652e-10      -4.144391864835e-10      -5.525855819195e-10      -4.144391864806e-10      -4.458122416398e-10       6.408441654223e-01       5.960302219343e-01 
