# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2000
# for k=1.04206e-08 to 1.49015 h/Mpc,
# number of wavenumbers equal to 786
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_m                    7:d_tot                  8:phi                    9:psi                
       2.442820558078e-08      -2.290996933451e-12      -1.718247700088e-12      -1.718247700088e-12      -2.290996933450e-12      -1.718247700088e-12      -1.930179101678e-12       6.544790869863e-01       6.001767669939e-01 
       2.499721158481e-08      -2.398968292514e-12      -1.799226219385e-12      -1.799226219386e-12      -2.398968292514e-12      -1.799226219386e-12      -2.021145640219e-12       6.544790869868e-01       6.001767669946e-01 
       2.557947144129e-08      -2.512028184959e-12      -1.884021138719e-12      -1.884021138719e-12      -2.512028184958e-12      -1.884021138719e-12      -2.116399299641e-12       6.544790869860e-01       6.001767669936e-01 
       2.617529387212e-08      -2.630416425979e-12      -1.972812319485e-12      -1.972812319485e-12      -2.630416425979e-12      -1.972812319485e-12      -2.216142125730e-12       6.544790869863e-01       6.001767669940e-01 
       2.678499479023e-08      -2.754384132905e-12      -2.065788099679e-12      -2.065788099680e-12      -2.754384132905e-12      -2.065788099679e-12      -2.320585686390e-12       6.544790869865e-01       6.001767669942e-01 
       2.740889746712e-08      -2.884194257863e-12      -2.163145693397e-12      -2.163145693398e-12      -2.884194257862e-12      -2.163145693398e-12      -2.429951520417e-12       6.544790869862e-01       6.001767669938e-01 
       2.804733270425e-08      -3.020122145533e-12      -2.265091609150e-12      -2.265091609150e-12      -3.020122145532e-12      -2.265091609150e-12      -2.544471607408e-12       6.544790869861e-01       6.001767669938e-01 
       2.870063900842e-08      -3.162456117188e-12      -2.371842087891e-12      -2.371842087892e-12      -3.162456117187e-12      -2.371842087892e-12      -2.664388859822e-12       6.544790869861e-01       6.001767669938e-01 
       2.936916277130e-08      -3.311498082266e-12      -2.483623561699e-12      -2.483623561700e-12      -3.311498082265e-12      -2.483623561700e-12      -2.789957638228e-12       6.544790869861e-01       6.001767669937e-01 
       3.005325845302e-08      -3.467564178756e-12      -2.600673134067e-12      -2.600673134068e-12      -3.467564178755e-12      -2.600673134068e-12      -2.921444290841e-12       6.544790869862e-01       6.001767669938e-01 
       3.075328877018e-08      -3.630985443775e-12      -2.723239082831e-12      -2.723239082832e-12      -3.630985443774e-12      -2.723239082832e-12      -3.059127718481e-12       6.544790869864e-01       6.001767669941e-01 
       3.146962488811e-08      -3.802108515734e-12      -2.851581386800e-12      -2.851581386801e-12      -3.802108515733e-12      -2.851581386801e-12      -3.203299966155e-12       6.544790869864e-01       6.001767669941e-01 
       3.220264661771e-08      -3.981296369612e-12      -2.985972277209e-12      -2.985972277210e-12      -3.981296369610e-12      -2.985972277210e-12      -3.354266842531e-12       6.544790869861e-01       6.001767669938e-01 
       3.295274261680e-08      -4.168929086871e-12      -3.126696815153e-12      -3.126696815155e-12      -4.168929086870e-12      -3.126696815154e-12      -3.512348568594e-12       6.544790869860e-01       6.001767669936e-01 
       3.372031059620e-08      -4.365404661665e-12      -3.274053496248e-12      -3.274053496250e-12      -4.365404661663e-12      -3.274053496249e-12      -3.677880456882e-12       6.544790869866e-01       6.001767669944e-01 
       3.450575753062e-08      -4.571139845023e-12      -3.428354883767e-12      -3.428354883768e-12      -4.571139845021e-12      -3.428354883768e-12      -3.851213622719e-12       6.544790869864e-01       6.001767669941e-01 
       3.530949987442e-08      -4.786571028856e-12      -3.589928271642e-12      -3.589928271643e-12      -4.786571028854e-12      -3.589928271643e-12      -4.032715728991e-12       6.544790869862e-01       6.001767669940e-01 
       3.613196378243e-08      -5.012155171588e-12      -3.759116378691e-12      -3.759116378692e-12      -5.012155171586e-12      -3.759116378692e-12      -4.222771766001e-12       6.544790869862e-01       6.001767669939e-01 
       3.697358533591e-08      -5.248370767431e-12      -3.936278075573e-12      -3.936278075575e-12      -5.248370767429e-12      -3.936278075575e-12      -4.421784868083e-12       6.544790869864e-01       6.001767669941e-01 
       3.783481077373e-08      -5.495718861331e-12      -4.121789145999e-12      -4.121789146000e-12      -5.495718861329e-12      -4.121789146000e-12      -4.630177168708e-12       6.544790869859e-01       6.001767669936e-01 
       3.871609672902e-08      -5.754724111762e-12      -4.316043083822e-12      -4.316043083824e-12      -5.754724111760e-12      -4.316043083823e-12      -4.848390695888e-12       6.544790869861e-01       6.001767669938e-01 
       3.961791047127e-08      -6.025935903583e-12      -4.519451927687e-12      -4.519451927689e-12      -6.025935903580e-12      -4.519451927689e-12      -5.076888309768e-12       6.544790869861e-01       6.001767669938e-01 
       4.054073015406e-08      -6.309929513368e-12      -4.732447135026e-12      -4.732447135028e-12      -6.309929513365e-12      -4.732447135028e-12      -5.316154684426e-12       6.544790869864e-01       6.001767669942e-01 
       4.148504506860e-08      -6.607307329633e-12      -4.955480497225e-12      -4.955480497228e-12      -6.607307329630e-12      -4.955480497227e-12      -5.566697335914e-12       6.544790869858e-01       6.001767669934e-01 
       4.245135590315e-08      -6.918700130607e-12      -5.189025097955e-12      -5.189025097958e-12      -6.918700130603e-12      -5.189025097958e-12      -5.829047698796e-12       6.544790869862e-01       6.001767669939e-01 
       4.344017500850e-08      -7.244768422161e-12      -5.433576316621e-12      -5.433576316624e-12      -7.244768422157e-12      -5.433576316623e-12      -6.103762253359e-12       6.544790869860e-01       6.001767669938e-01 
       4.445202666965e-08      -7.586203838862e-12      -5.689652879146e-12      -5.689652879150e-12      -7.586203838858e-12      -5.689652879149e-12      -6.391423706007e-12       6.544790869859e-01       6.001767669937e-01 
       4.548744738373e-08      -7.943730611007e-12      -5.957797958255e-12      -5.957797958259e-12      -7.943730611002e-12      -5.957797958259e-12      -6.692642225251e-12       6.544790869863e-01       6.001767669941e-01 
       4.654698614451e-08      -8.318107100811e-12      -6.238580325608e-12      -6.238580325612e-12      -8.318107100806e-12      -6.238580325612e-12      -7.008056735951e-12       6.544790869862e-01       6.001767669941e-01 
       4.763120473347e-08      -8.710127411003e-12      -6.532595558253e-12      -6.532595558257e-12      -8.710127410998e-12      -6.532595558256e-12      -7.338336274574e-12       6.544790869862e-01       6.001767669940e-01 
       4.874067801765e-08      -9.120623069221e-12      -6.840467301916e-12      -6.840467301921e-12      -9.120623069214e-12      -6.840467301920e-12      -7.684181408302e-12       6.544790869860e-01       6.001767669937e-01 
       4.987599425447e-08      -9.550464791792e-12      -7.162848593844e-12      -7.162848593849e-12      -9.550464791785e-12      -7.162848593848e-12      -8.046325721035e-12       6.544790869859e-01       6.001767669936e-01 
       5.103775540364e-08      -1.000056433064e-11      -7.500423247980e-12      -7.500423247986e-12      -1.000056433063e-11      -7.500423247986e-12      -8.425537369412e-12       6.544790869860e-01       6.001767669938e-01 
       5.222657744628e-08      -1.047187640723e-11      -7.853907305424e-12      -7.853907305430e-12      -1.047187640722e-11      -7.853907305429e-12      -8.822620712180e-12       6.544790869857e-01       6.001767669935e-01 
       5.344309071159e-08      -1.096540073767e-11      -8.224050553253e-12      -8.224050553260e-12      -1.096540073766e-11      -8.224050553259e-12      -9.238418016347e-12       6.544790869855e-01       6.001767669933e-01 
       5.468794021099e-08      -1.148218415324e-11      -8.611638114927e-12      -8.611638114934e-12      -1.148218415323e-11      -8.611638114933e-12      -9.673811243746e-12       6.544790869858e-01       6.001767669937e-01 
       5.596178598018e-08      -1.202332282083e-11      -9.017492115623e-12      -9.017492115632e-12      -1.202332282082e-11      -9.017492115631e-12      -1.012972392178e-11       6.544790869860e-01       6.001767669939e-01 
       5.726530342903e-08      -1.258996456812e-11      -9.442473426090e-12      -9.442473426099e-12      -1.258996456811e-11      -9.442473426098e-12      -1.060712310237e-11       6.544790869855e-01       6.001767669933e-01 
       5.859918369976e-08      -1.318331131823e-11      -9.887483488671e-12      -9.887483488681e-12      -1.318331131821e-11      -9.887483488680e-12      -1.110702141318e-11       6.544790869857e-01       6.001767669935e-01 
       5.996413403334e-08      -1.380462163916e-11      -1.035346622937e-11      -1.035346622938e-11      -1.380462163914e-11      -1.035346622938e-11      -1.163047920555e-11       6.544790869855e-01       6.001767669934e-01 
       6.136087814450e-08      -1.445521341341e-11      -1.084141006005e-11      -1.084141006007e-11      -1.445521341339e-11      -1.084141006006e-11      -1.217860680365e-11       6.544790869859e-01       6.001767669939e-01 
       6.279015660546e-08      -1.513646663334e-11      -1.135234997501e-11      -1.135234997502e-11      -1.513646663333e-11      -1.135234997502e-11      -1.275256685959e-11       6.544790869859e-01       6.001767669939e-01 
       6.425272723857e-08      -1.584982632839e-11      -1.188736974629e-11      -1.188736974631e-11      -1.584982632837e-11      -1.188736974630e-11      -1.335357681960e-11       6.544790869853e-01       6.001767669931e-01 
       6.574936551816e-08      -1.659680563010e-11      -1.244760422258e-11      -1.244760422259e-11      -1.659680563008e-11      -1.244760422259e-11      -1.398291150639e-11       6.544790869854e-01       6.001767669933e-01 
       6.728086498164e-08      -1.737898898173e-11      -1.303424173630e-11      -1.303424173632e-11      -1.737898898171e-11      -1.303424173631e-11      -1.464190582321e-11       6.544790869854e-01       6.001767669933e-01 
       6.884803765030e-08      -1.819803549904e-11      -1.364852662428e-11      -1.364852662430e-11      -1.819803549901e-11      -1.364852662430e-11      -1.533195758536e-11       6.544790869859e-01       6.001767669939e-01 
       7.045171445983e-08      -1.905568248948e-11      -1.429176186711e-11      -1.429176186713e-11      -1.905568248945e-11      -1.429176186713e-11      -1.605453048513e-11       6.544790869853e-01       6.001767669932e-01 
       7.209274570091e-08      -1.995374913733e-11      -1.496531185299e-11      -1.496531185302e-11      -1.995374913729e-11      -1.496531185301e-11      -1.681115719653e-11       6.544790869853e-01       6.001767669933e-01 
       7.377200147002e-08      -2.089414036234e-11      -1.567060527175e-11      -1.567060527178e-11      -2.089414036230e-11      -1.567060527177e-11      -1.760344262626e-11       6.544790869851e-01       6.001767669931e-01 
       7.549037213080e-08      -2.187885086038e-11      -1.640913814529e-11      -1.640913814531e-11      -2.187885086034e-11      -1.640913814531e-11      -1.843306731793e-11       6.544790869850e-01       6.001767669929e-01 
       7.724876878611e-08      -2.290996933445e-11      -1.718247700084e-11      -1.718247700087e-11      -2.290996933441e-11      -1.718247700087e-11      -1.930179101675e-11       6.544790869852e-01       6.001767669933e-01 
       7.904812376114e-08      -2.398968292508e-11      -1.799226219381e-11      -1.799226219384e-11      -2.398968292503e-11      -1.799226219384e-11      -2.021145640215e-11       6.544790869852e-01       6.001767669933e-01 
       8.088939109772e-08      -2.512028184953e-11      -1.884021138715e-11      -1.884021138719e-11      -2.512028184948e-11      -1.884021138718e-11      -2.116399299637e-11       6.544790869850e-01       6.001767669930e-01 
       8.277354706015e-08      -2.630416425973e-11      -1.972812319479e-11      -1.972812319484e-11      -2.630416425967e-11      -1.972812319483e-11      -2.216142125725e-11       6.544790869850e-01       6.001767669930e-01 
       8.470159065288e-08      -2.754384132898e-11      -2.065788099673e-11      -2.065788099678e-11      -2.754384132892e-11      -2.065788099677e-11      -2.320585686385e-11       6.544790869851e-01       6.001767669933e-01 
       8.667454415012e-08      -2.884194257855e-11      -2.163145693391e-11      -2.163145693396e-11      -2.884194257849e-11      -2.163145693396e-11      -2.429951520411e-11       6.544790869849e-01       6.001767669930e-01 
       8.869345363795e-08      -3.020122145525e-11      -2.265091609143e-11      -2.265091609149e-11      -3.020122145518e-11      -2.265091609148e-11      -2.544471607403e-11       6.544790869850e-01       6.001767669932e-01 
       9.075938956889e-08      -3.162456117178e-11      -2.371842087884e-11      -2.371842087890e-11      -3.162456117170e-11      -2.371842087889e-11      -2.664388859815e-11       6.544790869845e-01       6.001767669927e-01 
       9.287344732953e-08      -3.311498082255e-11      -2.483623561691e-11      -2.483623561698e-11      -3.311498082246e-11      -2.483623561697e-11      -2.789957638221e-11       6.544790869844e-01       6.001767669926e-01 
       9.503674782126e-08      -3.467564178744e-11      -2.600673134058e-11      -2.600673134065e-11      -3.467564178735e-11      -2.600673134064e-11      -2.921444290833e-11       6.544790869843e-01       6.001767669925e-01 
       9.725043805465e-08      -3.630985443760e-11      -2.723239082820e-11      -2.723239082828e-11      -3.630985443750e-11      -2.723239082827e-11      -3.059127718471e-11       6.544790869839e-01       6.001767669920e-01 
       9.951569175755e-08      -3.802108515718e-11      -2.851581386789e-11      -2.851581386797e-11      -3.802108515707e-11      -2.851581386796e-11      -3.203299966144e-11       6.544790869840e-01       6.001767669922e-01 
       1.018337099975e-07      -3.981296369596e-11      -2.985972277197e-11      -2.985972277206e-11      -3.981296369584e-11      -2.985972277205e-11      -3.354266842520e-11       6.544790869840e-01       6.001767669923e-01 
       1.042057218184e-07      -4.168929086856e-11      -3.126696815142e-11      -3.126696815152e-11      -4.168929086843e-11      -3.126696815151e-11      -3.512348568584e-11       6.544790869845e-01       6.001767669929e-01 
       1.066329848923e-07      -4.365404661645e-11      -3.274053496233e-11      -3.274053496245e-11      -4.365404661630e-11      -3.274053496243e-11      -3.677880456869e-11       6.544790869841e-01       6.001767669925e-01 
       1.091167861863e-07      -4.571139845001e-11      -3.428354883750e-11      -3.428354883763e-11      -4.571139844985e-11      -3.428354883761e-11      -3.851213622704e-11       6.544790869837e-01       6.001767669921e-01 
       1.116584426446e-07      -4.786571028832e-11      -3.589928271624e-11      -3.589928271637e-11      -4.786571028814e-11      -3.589928271635e-11      -4.032715728975e-11       6.544790869834e-01       6.001767669918e-01 
       1.142593018872e-07      -5.012155171562e-11      -3.759116378671e-11      -3.759116378686e-11      -5.012155171543e-11      -3.759116378684e-11      -4.222771765983e-11       6.544790869834e-01       6.001767669918e-01 
       1.169207429241e-07      -5.248370767404e-11      -3.936278075553e-11      -3.936278075569e-11      -5.248370767383e-11      -3.936278075567e-11      -4.421784868065e-11       6.544790869837e-01       6.001767669923e-01 
       1.196441768865e-07      -5.495718861302e-11      -4.121789145976e-11      -4.121789145994e-11      -5.495718861279e-11      -4.121789145992e-11      -4.630177168688e-11       6.544790869834e-01       6.001767669919e-01 
       1.224310477751e-07      -5.754724111729e-11      -4.316043083797e-11      -4.316043083816e-11      -5.754724111704e-11      -4.316043083813e-11      -4.848390695866e-11       6.544790869831e-01       6.001767669917e-01 
       1.252828332259e-07      -6.025935903545e-11      -4.519451927659e-11      -4.519451927681e-11      -6.025935903517e-11      -4.519451927677e-11      -5.076888309743e-11       6.544790869826e-01       6.001767669912e-01 
       1.282010452931e-07      -6.309929513328e-11      -4.732447134996e-11      -4.732447135020e-11      -6.309929513297e-11      -4.732447135016e-11      -5.316154684399e-11       6.544790869831e-01       6.001767669919e-01 
       1.311872312515e-07      -6.607307329593e-11      -4.955480497195e-11      -4.955480497221e-11      -6.607307329559e-11      -4.955480497217e-11      -5.566697335888e-11       6.544790869831e-01       6.001767669919e-01 
       1.342429744164e-07      -6.918700130560e-11      -5.189025097920e-11      -5.189025097948e-11      -6.918700130523e-11      -5.189025097944e-11      -5.829047698765e-11       6.544790869828e-01       6.001767669917e-01 
       1.373698949832e-07      -7.244768422111e-11      -5.433576316583e-11      -5.433576316614e-11      -7.244768422071e-11      -5.433576316610e-11      -6.103762253326e-11       6.544790869828e-01       6.001767669918e-01 
       1.405696508867e-07      -7.586203838805e-11      -5.689652879104e-11      -5.689652879138e-11      -7.586203838761e-11      -5.689652879133e-11      -6.391423705970e-11       6.544790869822e-01       6.001767669912e-01 
       1.438439386797e-07      -7.943730610942e-11      -5.957797958207e-11      -5.957797958245e-11      -7.943730610894e-11      -5.957797958239e-11      -6.692642225208e-11       6.544790869819e-01       6.001767669909e-01 
       1.471944944330e-07      -8.318107100739e-11      -6.238580325554e-11      -6.238580325595e-11      -8.318107100686e-11      -6.238580325589e-11      -7.008056735902e-11       6.544790869814e-01       6.001767669905e-01 
       1.506230946556e-07      -8.710127410926e-11      -6.532595558195e-11      -6.532595558240e-11      -8.710127410869e-11      -6.532595558233e-11      -7.338336274523e-11       6.544790869815e-01       6.001767669907e-01 
       1.541315572367e-07      -9.120623069135e-11      -6.840467301851e-11      -6.840467301901e-11      -9.120623069071e-11      -6.840467301893e-11      -7.684181408245e-11       6.544790869808e-01       6.001767669900e-01 
       1.577217424096e-07      -9.550464791702e-11      -7.162848593777e-11      -7.162848593832e-11      -9.550464791633e-11      -7.162848593823e-11      -8.046325720976e-11       6.544790869813e-01       6.001767669907e-01 
       1.613955537381e-07      -1.000056433054e-10      -7.500423247904e-11      -7.500423247964e-11      -1.000056433046e-10      -7.500423247955e-11      -8.425537369345e-11       6.544790869806e-01       6.001767669900e-01 
       1.651549391254e-07      -1.047187640712e-10      -7.853907305343e-11      -7.853907305409e-11      -1.047187640704e-10      -7.853907305399e-11      -8.822620712109e-11       6.544790869808e-01       6.001767669903e-01 
       1.690018918476e-07      -1.096540073755e-10      -8.224050553163e-11      -8.224050553234e-11      -1.096540073746e-10      -8.224050553223e-11      -9.238418016267e-11       6.544790869799e-01       6.001767669894e-01 
       1.729384516098e-07      -1.148218415310e-10      -8.611638114825e-11      -8.611638114904e-11      -1.148218415300e-10      -8.611638114892e-11      -9.673811243657e-11       6.544790869796e-01       6.001767669892e-01 
       1.769667056282e-07      -1.202332282069e-10      -9.017492115514e-11      -9.017492115601e-11      -1.202332282058e-10      -9.017492115587e-11      -1.012972392169e-10       6.544790869797e-01       6.001767669895e-01 
       1.810887897364e-07      -1.258996456797e-10      -9.442473425975e-11      -9.442473426070e-11      -1.258996456785e-10      -9.442473426055e-11      -1.060712310227e-10       6.544790869797e-01       6.001767669896e-01 
       1.853068895178e-07      -1.318331131806e-10      -9.887483488542e-11      -9.887483488646e-11      -1.318331131792e-10      -9.887483488630e-11      -1.110702141307e-10       6.544790869791e-01       6.001767669891e-01 
       1.896232414650e-07      -1.380462163896e-10      -1.035346622922e-10      -1.035346622934e-10      -1.380462163882e-10      -1.035346622932e-10      -1.163047920543e-10       6.544790869782e-01       6.001767669882e-01 
       1.940401341647e-07      -1.445521341319e-10      -1.084141005990e-10      -1.084141006002e-10      -1.445521341304e-10      -1.084141006000e-10      -1.217860680351e-10       6.544790869783e-01       6.001767669885e-01 
       1.985599095119e-07      -1.513646663311e-10      -1.135234997483e-10      -1.135234997497e-10      -1.513646663294e-10      -1.135234997495e-10      -1.275256685944e-10       6.544790869778e-01       6.001767669881e-01 
       2.031849639514e-07      -1.584982632813e-10      -1.188736974610e-10      -1.188736974625e-10      -1.584982632794e-10      -1.188736974622e-10      -1.335357681943e-10       6.544790869767e-01       6.001767669869e-01 
       2.079177497483e-07      -1.659680562983e-10      -1.244760422237e-10      -1.244760422254e-10      -1.659680562962e-10      -1.244760422251e-10      -1.398291150621e-10       6.544790869770e-01       6.001767669876e-01 
       2.127607762882e-07      -1.737898898143e-10      -1.303424173607e-10      -1.303424173625e-10      -1.737898898119e-10      -1.303424173622e-10      -1.464190582301e-10       6.544790869761e-01       6.001767669867e-01 
       2.177166114080e-07      -1.819803549870e-10      -1.364852662403e-10      -1.364852662422e-10      -1.819803549845e-10      -1.364852662419e-10      -1.533195758514e-10       6.544790869761e-01       6.001767669870e-01 
       2.227878827569e-07      -1.905568248912e-10      -1.429176186684e-10      -1.429176186705e-10      -1.905568248884e-10      -1.429176186702e-10      -1.605453048489e-10       6.544790869756e-01       6.001767669866e-01 
       2.279772791902e-07      -1.995374913692e-10      -1.496531185269e-10      -1.496531185293e-10      -1.995374913662e-10      -1.496531185289e-10      -1.681115719627e-10       6.544790869746e-01       6.001767669856e-01 
       2.332875521946e-07      -2.089414036189e-10      -1.567060527142e-10      -1.567060527168e-10      -2.089414036156e-10      -1.567060527164e-10      -1.760344262596e-10       6.544790869739e-01       6.001767669851e-01 
